NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
PLACIDO DE CASTRO;AC;;;24;1;;B;6;A;A;18;5;5;3;4;3;
RIO BRANCO;AC;;;31;1;;C;1;A;A;13;0;0;5;5;0;
RIO BRANCO;AC;;;28;1;;B;4;A;E;16;5;5;5;5;5;
MARECHAL THAUMATURGO;AC;;;25;1;;B;7;A;A;;;;;;;
RIO BRANCO;AC;;;23;1;;B;3;A;A;16;1;2;4;4;5;
ACRELANDIA;AC;;;26;3;;D;4;E;A;16;0;5;5;5;0;
MARECHAL THAUMATURGO;AC;MARECHAL THAUMATURGO;AC;21;2;1;B;9;A;A;;;;;;;
RIO BRANCO;AC;;;23;1;;B;1;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;24;1;;C;2;A;A;18;1;5;5;5;5;
BRASILEIA;AC;BRASILEIA;AC;18;2;1;B;3;A;A;;;;;;;
SENA MADUREIRA;AC;SENA MADUREIRA;AC;21;2;1;B;5;A;B;;;;;;;
RIO BRANCO;AC;;;25;1;;B;3;A;A;18;0;5;5;5;2;
RIO BRANCO;AC;;;27;1;;G;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;23;1;;B;7;A;A;;;;;;;
RIO BRANCO;AC;;;25;1;;F;7;A;A;17;0;0;5;5;5;
RIO BRANCO;AC;;;28;1;;B;3;A;E;;;;;;;
RIO BRANCO;AC;;;22;1;;B;4;A;A;15;4;2;5;5;5;
SENADOR GUIOMARD;AC;;;23;4;;C;9;A;E;21;5;5;5;5;5;
RIO BRANCO;AC;;;22;1;;B;3;C;B;19;5;5;5;5;5;
RIO BRANCO;AC;;;42;1;;G;4;A;E;16;3;3;5;5;5;
PLACIDO DE CASTRO;AC;RIO BRANCO;AC;15;2;2;I;5;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;B;2;A;B;15;0;0;5;2;5;
RIO BRANCO;AC;;;20;4;;E;4;A;A;18;2;2;5;4;0;
RIO BRANCO;AC;;;20;1;;C;5;A;A;15;5;0;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;2;A;A;;;;;;;
PORTO ACRE;AC;PORTO ACRE;AC;19;2;1;B;4;A;A;;;;;;;
PLACIDO DE CASTRO;AC;;;19;1;;F;4;A;A;18;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;23;1;;B;4;A;A;14;5;3;5;5;5;
CRUZEIRO DO SUL;AC;;;30;1;;G;1;A;A;18;5;1;5;5;3;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;19;2;1;B;6;A;A;;;;;;;
PLACIDO DE CASTRO;AC;;;18;1;;D;1;A;A;;;;;;;
RIO BRANCO;AC;;;26;1;;B;8;A;A;17;5;3;5;5;5;
PLACIDO DE CASTRO;AC;;;20;1;;D;5;A;A;;;;;;;
RIO BRANCO;AC;;;28;1;;B;4;A;A;22;4;3;4;4;3;
MANCIO LIMA;AC;RIO BRANCO;AC;21;2;1;C;5;D;B;18;1;5;1;1;5;
RIO BRANCO;AC;;;41;1;;D;4;A;A;25;2;5;2;2;1;
RIO BRANCO;AC;;;19;1;;C;2;A;A;18;5;0;3;5;3;
RIO BRANCO;AC;RIO BRANCO;AC;27;2;1;C;3;A;E;17;3;5;5;5;5;
RIO BRANCO;AC;;;22;1;;C;4;A;A;18;5;3;4;4;3;
RIO BRANCO;AC;;;47;1;;D;4;A;B;18;1;5;5;5;5;
RIO BRANCO;AC;;;26;1;;C;2;A;C;18;2;2;5;4;5;
EPITACIOLANDIA;AC;EPITACIOLANDIA;AC;18;2;1;B;5;A;A;16;5;0;5;5;5;
MARECHAL THAUMATURGO;AC;MARECHAL THAUMATURGO;AC;32;2;1;B;10;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;19;3;;C;3;A;B;;;;;;;
EPITACIOLANDIA;AC;EPITACIOLANDIA;AC;19;2;1;F;2;A;B;16;1;0;5;4;2;
RIO BRANCO;AC;;;34;1;;B;2;E;A;20;3;5;5;5;5;
BRASILEIA;AC;;;23;1;;B;3;A;A;14;5;5;5;5;5;
RIO BRANCO;AC;;;16;3;;D;5;A;A;;;;;;;
XAPURI;AC;;;32;1;;J;3;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;25;1;;B;4;A;A;23;0;5;5;5;4;
RIO BRANCO;AC;;;26;1;;B;5;A;B;18;5;5;5;5;5;
RIO BRANCO;AC;;;21;1;;E;4;A;A;;;;;;;
RIO BRANCO;AC;;;29;1;;B;2;A;B;18;3;0;5;5;5;
EPITACIOLANDIA;AC;EPITACIOLANDIA;AC;19;2;1;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;33;4;;B;4;D;E;19;5;5;5;5;5;
XAPURI;AC;;;36;1;;B;4;A;B;17;0;5;5;2;4;
FEIJO;AC;FEIJO;AC;17;2;1;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;D;5;A;A;17;5;0;5;5;4;
RIO BRANCO;AC;;;15;3;;B;2;A;A;;;;;;;
BRASILEIA;AC;;;24;1;;D;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;23;1;;A;9;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;B;4;A;A;17;5;0;5;5;5;
RIO BRANCO;AC;;;18;1;;D;4;A;A;17;5;1;5;5;5;
RIO BRANCO;AC;;;33;1;;G;2;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;23;1;;D;13;A;A;;;;;;;
RIO BRANCO;AC;;;16;3;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;25;1;;B;4;A;A;16;5;0;5;5;4;
RIO BRANCO;AC;;;43;1;;P;4;A;D;17;3;5;5;5;5;
RIO BRANCO;AC;;;18;1;;C;3;A;A;;;;;;;
XAPURI;AC;;;20;1;;B;3;A;A;19;5;5;3;4;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;C;5;A;A;;;;;;;
RIO BRANCO;AC;;;19;3;;D;6;A;A;16;5;5;5;5;5;
RIO BRANCO;AC;;;43;1;;B;2;E;A;13;0;5;0;0;5;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;C;4;A;A;17;5;0;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;16;2;1;C;5;A;A;;;;;;;
RIO BRANCO;AC;;;28;1;;G;4;A;A;19;3;5;4;2;5;
RIO BRANCO;AC;;;29;1;;B;3;A;A;13;0;5;5;5;5;
RIO BRANCO;AC;;;21;4;;B;3;A;C;14;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;20;1;;B;8;A;A;;;;;;;
PORTO WALTER;AC;PORTO WALTER;AC;18;2;1;B;4;A;A;;;;;;;
SENA MADUREIRA;AC;;;20;1;;B;6;A;A;18;5;0;2;5;5;
BRASILEIA;AC;BRASILEIA;AC;17;2;1;I;5;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;C;3;A;A;17;4;3;5;5;5;
RIO BRANCO;AC;;;28;1;;F;7;A;A;20;5;5;5;5;5;
RIO BRANCO;AC;;;21;1;;B;4;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;B;5;A;A;18;5;5;4;5;5;
RIO BRANCO;AC;;;49;1;;N;6;A;A;19;0;5;5;5;2;
SENA MADUREIRA;AC;;;40;1;;B;2;A;A;18;0;5;5;5;5;
RIO BRANCO;AC;;;26;1;;B;3;A;A;25;5;5;5;5;5;
RIO BRANCO;AC;;;16;3;;B;5;A;A;;;;;;;
XAPURI;AC;;;21;1;;A;3;A;A;;;;;;;
RIO BRANCO;AC;;;32;1;;B;4;D;C;18;5;5;5;5;5;
XAPURI;AC;;;25;1;;C;6;A;A;;;;;;;
MANCIO LIMA;AC;MANCIO LIMA;AC;17;2;1;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;25;1;;B;4;A;A;23;5;5;5;5;5;
BUJARI;AC;;;19;1;;C;3;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;F;4;A;A;18;5;0;5;5;5;
RIO BRANCO;AC;;;45;1;;H;6;A;E;20;0;5;0;0;0;
XAPURI;AC;;;33;1;;B;3;A;A;14;5;5;5;3;3;
RIO BRANCO;AC;;;19;1;;C;6;A;A;16;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;4;A;A;14;5;0;0;5;5;
RIO BRANCO;AC;;;21;1;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;23;1;;B;8;A;B;16;5;0;5;0;0;
RIO BRANCO;AC;;;18;1;;C;2;A;A;;;;;;;
MANCIO LIMA;AC;;;20;1;;B;4;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;30;1;;B;7;A;A;17;0;5;5;0;0;
PORTO ACRE;AC;;;17;3;;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;22;4;;D;5;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;25;1;;L;2;A;A;15;0;5;4;4;4;
RIO BRANCO;AC;;;19;1;;B;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;30;1;;B;7;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;21;1;;H;5;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;6;A;A;;;;;;;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;20;2;1;B;6;A;A;;;;;;;
XAPURI;AC;;;19;1;;B;5;A;A;;;;;;;
PLACIDO DE CASTRO;AC;;;38;1;;B;3;E;A;;;;;;;
RIO BRANCO;AC;;;14;4;;E;3;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;C;5;A;A;16;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;21;1;;B;8;A;A;;;;;;;
BUJARI;AC;BUJARI;AC;21;2;1;C;6;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;F;4;A;A;18;5;0;5;5;5;
PLACIDO DE CASTRO;AC;;;22;4;;A;6;A;C;21;5;5;5;5;5;
RIO BRANCO;AC;;;20;1;;C;4;A;A;19;0;0;5;5;3;
RIO BRANCO;AC;;;21;1;;B;5;A;A;18;5;0;0;0;0;
RIO BRANCO;AC;;;32;1;;D;3;A;A;18;5;5;5;4;2;
CRUZEIRO DO SUL;AC;;;31;1;;B;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;32;1;;G;3;A;A;18;0;5;0;0;0;
RIO BRANCO;AC;;;18;3;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;28;1;;B;4;A;B;20;5;0;0;5;5;
JORDAO;AC;;;19;1;;C;3;A;A;17;0;0;5;5;3;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;39;1;;B;4;D;E;;;;;;;
CRUZEIRO DO SUL;AC;;;19;1;;C;4;A;B;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;C;4;A;A;21;4;2;2;1;0;
SENA MADUREIRA;AC;;;24;1;;B;3;A;A;17;4;1;4;5;2;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;D;2;A;A;;;;;;;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;22;2;1;C;5;A;B;22;5;4;5;5;5;
CRUZEIRO DO SUL;AC;;;19;1;;C;7;A;A;16;1;5;5;0;5;
RIO BRANCO;AC;;;34;1;;B;4;D;D;25;0;5;0;5;4;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;9;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;24;1;;D;3;A;A;18;5;2;4;5;5;
JORDAO;AC;;;25;1;;B;3;A;A;15;5;4;5;5;5;
RIO BRANCO;AC;;;27;1;;E;4;A;C;21;5;5;2;3;1;
CRUZEIRO DO SUL;AC;;;33;1;;C;5;A;A;19;5;5;5;5;5;
RIO BRANCO;AC;;;23;1;;C;8;C;A;16;5;5;5;5;5;
RIO BRANCO;AC;;;28;1;;D;8;A;A;20;5;1;5;5;3;
CRUZEIRO DO SUL;AC;;;23;1;;B;4;A;A;19;0;0;1;1;1;
RIO BRANCO;AC;;;21;1;;C;3;A;A;14;5;1;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;D;4;A;A;;;;;;;
SENA MADUREIRA;AC;;;25;1;;B;6;A;A;17;5;5;5;5;3;
MARECHAL THAUMATURGO;AC;MARECHAL THAUMATURGO;AC;21;2;1;B;7;A;B;18;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;32;1;;B;4;A;A;22;5;5;5;5;5;
RIO BRANCO;AC;;;24;1;;D;4;A;A;19;4;2;5;5;5;
RIO BRANCO;AC;;;24;1;;C;4;A;A;16;2;4;5;2;4;
RODRIGUES ALVES;AC;;;22;1;;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;26;1;;B;6;A;D;17;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;18;1;;D;5;A;A;15;5;0;3;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;B;3;A;A;15;4;4;5;5;5;
BRASILEIA;AC;;;46;1;;E;3;A;E;19;0;5;5;5;0;
RIO BRANCO;AC;;;34;1;;C;3;A;E;18;3;5;5;5;3;
RIO BRANCO;AC;;;25;1;;C;2;A;A;20;5;5;5;5;5;
RIO BRANCO;AC;;;26;4;;C;4;A;E;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;23;2;1;D;4;A;B;;;;;;;
RIO BRANCO;AC;;;17;1;;I;4;A;A;;;;;;;
RIO BRANCO;AC;;;27;1;;F;7;A;A;17;3;5;5;5;5;
RIO BRANCO;AC;;;19;1;;E;5;A;A;;;;;;;
RIO BRANCO;AC;;;21;1;;E;5;A;A;18;2;0;5;5;5;
RIO BRANCO;AC;;;20;4;;B;8;A;A;13;5;5;5;5;5;
RIO BRANCO;AC;;;26;1;;B;3;A;A;20;5;5;5;5;5;
RIO BRANCO;AC;;;26;1;;B;5;A;A;13;5;5;5;5;5;
RIO BRANCO;AC;;;30;1;;F;2;B;B;18;0;5;5;5;4;
RIO BRANCO;AC;;;36;1;;D;2;A;A;25;3;5;2;4;3;
RIO BRANCO;AC;;;37;1;;B;7;A;E;15;0;5;5;5;5;
RIO BRANCO;AC;;;17;1;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;37;1;;D;4;A;A;24;5;5;5;5;5;
RIO BRANCO;AC;;;27;1;;C;4;A;A;20;5;5;5;5;5;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;18;2;1;B;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;20;1;;B;5;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;24;1;;B;4;A;C;16;4;0;5;5;0;
CRUZEIRO DO SUL;AC;;;30;1;;E;5;A;A;24;3;5;2;1;5;
RIO BRANCO;AC;;;27;1;;G;4;A;E;13;3;5;5;5;5;
RIO BRANCO;AC;;;20;1;;B;4;A;A;16;5;4;5;5;5;
RIO BRANCO;AC;;;21;1;;D;6;A;A;18;5;0;3;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;27;1;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;27;1;;G;4;A;A;16;5;0;5;5;5;
MANCIO LIMA;AC;;;33;1;;B;7;C;C;13;3;5;5;5;5;
RIO BRANCO;AC;;;20;1;;F;6;A;A;15;3;0;5;5;5;
RIO BRANCO;AC;;;19;1;;B;4;A;A;16;3;3;5;5;1;
RIO BRANCO;AC;;;24;1;;D;4;A;A;22;5;0;5;5;5;
RIO BRANCO;AC;;;25;1;;B;4;A;A;14;5;5;5;5;5;
MARECHAL THAUMATURGO;AC;;;33;1;;B;4;A;A;25;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;20;1;;B;4;A;A;25;2;5;5;4;5;
RIO BRANCO;AC;;;29;1;;J;3;A;A;14;3;5;5;5;5;
XAPURI;AC;;;16;1;;B;4;A;A;14;5;0;5;5;5;
PLACIDO DE CASTRO;AC;PLACIDO DE CASTRO;AC;15;2;1;I;3;A;A;;;;;;;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;17;2;1;B;8;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;D;5;A;A;;;;;;;
RIO BRANCO;AC;;;17;1;;C;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;17;3;;B;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;18;2;1;B;2;A;A;;;;;;;
RIO BRANCO;AC;;;21;1;;B;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;31;1;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;36;1;;B;2;B;B;14;5;3;5;5;5;
CRUZEIRO DO SUL;AC;;;22;1;;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;B;3;A;A;17;5;5;2;2;2;
MARECHAL THAUMATURGO;AC;;;23;1;;B;5;A;A;14;5;0;5;5;5;
RIO BRANCO;AC;;;29;4;;B;5;B;E;13;3;4;4;4;5;
CRUZEIRO DO SUL;AC;;;28;1;;B;7;A;A;;;;;;;
RIO BRANCO;AC;;;23;1;;B;2;A;A;19;3;2;5;3;3;
RIO BRANCO;AC;;;19;1;;F;5;A;A;;;;;;;
RIO BRANCO;AC;;;39;1;;C;5;B;B;18;5;5;5;5;5;
RIO BRANCO;AC;;;22;1;;B;7;A;A;;;;;;;
RIO BRANCO;AC;;;39;1;;C;4;A;A;17;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;18;1;;C;9;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;28;1;;B;3;B;A;22;5;0;5;5;0;
RIO BRANCO;AC;;;22;1;;B;3;A;A;17;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;18;3;;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;28;1;;B;2;C;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;32;1;;C;3;A;A;13;0;5;5;5;5;
XAPURI;AC;;;19;1;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;26;1;;B;3;A;A;18;0;5;5;5;5;
RIO BRANCO;AC;;;22;1;;B;6;A;A;;;;;;;
BRASILEIA;AC;BRASILEIA;AC;20;2;1;B;3;D;A;;;;;;;
RIO BRANCO;AC;;;20;1;;F;3;A;A;16;5;3;5;5;5;
RIO BRANCO;AC;;;20;1;;G;4;A;A;16;5;5;5;5;5;
RIO BRANCO;AC;;;27;4;;B;3;A;E;13;5;0;5;5;5;
RIO BRANCO;AC;;;16;3;;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;40;1;;E;1;B;A;13;3;0;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;22;2;1;D;4;A;B;19;0;0;5;5;0;
RIO BRANCO;AC;;;23;1;;B;2;A;A;15;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;28;1;;B;3;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;26;1;;D;4;A;A;15;5;1;5;5;2;
RIO BRANCO;AC;;;19;1;;B;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;22;1;;B;1;A;A;21;3;0;4;4;5;
CRUZEIRO DO SUL;AC;;;17;3;;B;5;A;A;;;;;;;
FEIJO;AC;;;37;1;;B;5;D;A;14;5;5;5;5;5;
RIO BRANCO;AC;;;25;1;;D;6;A;A;18;5;3;5;5;5;
ACRELANDIA;AC;;;27;1;;C;5;A;A;14;5;3;5;5;5;
CRUZEIRO DO SUL;AC;;;23;1;;B;4;A;A;20;0;4;5;5;5;
RIO BRANCO;AC;;;31;1;;B;4;B;B;18;1;2;1;1;1;
RIO BRANCO;AC;;;19;1;;A;2;A;A;16;5;5;5;5;5;
PLACIDO DE CASTRO;AC;;;29;1;;B;6;B;A;13;5;0;5;5;1;
RIO BRANCO;AC;;;41;1;;B;5;E;E;13;4;5;4;5;3;
RIO BRANCO;AC;;;19;1;;G;6;A;A;;;;;;;
RIO BRANCO;AC;;;29;1;;B;3;A;A;14;0;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;2;I;4;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;C;7;A;B;17;5;5;5;5;5;
RIO BRANCO;AC;;;30;1;;G;5;B;A;17;4;3;5;4;5;
CRUZEIRO DO SUL;AC;;;25;1;;B;5;E;A;;;;;;;
RIO BRANCO;AC;;;20;1;;A;3;A;A;18;0;5;5;3;5;
RIO BRANCO;AC;;;35;1;;I;3;B;A;23;4;5;5;5;4;
PLACIDO DE CASTRO;AC;;;42;1;;B;5;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;18;3;;D;4;A;C;;;;;;;
SENADOR GUIOMARD;AC;;;29;1;;C;7;A;A;15;4;0;4;5;3;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;19;2;1;F;5;A;A;;;;;;;
RIO BRANCO;AC;;;17;3;;B;6;A;A;;;;;;;
TARAUACA;AC;;;19;1;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;38;1;;G;6;A;B;16;5;5;5;5;3;
CRUZEIRO DO SUL;AC;;;22;1;;A;5;A;A;;;;;;;
XAPURI;AC;;;28;1;;B;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;19;1;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;B;3;A;A;15;5;5;5;5;5;
RIO BRANCO;AC;;;15;3;;B;2;A;A;;;;;;;
RIO BRANCO;AC;;;43;1;;C;5;A;B;15;5;5;5;5;5;
RIO BRANCO;AC;;;26;1;;D;2;A;A;21;1;5;5;5;5;
CRUZEIRO DO SUL;AC;;;28;1;;B;5;A;A;18;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;29;1;;E;7;A;A;16;5;1;5;5;5;
MANCIO LIMA;AC;;;17;3;;D;6;B;A;;;;;;;
RIO BRANCO;AC;;;27;1;;B;4;A;B;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;2;B;B;16;2;0;5;5;5;
XAPURI;AC;;;32;1;;B;4;E;A;25;0;5;5;5;5;
RIO BRANCO;AC;;;33;1;;B;6;A;E;25;5;5;5;5;5;
SENA MADUREIRA;AC;;;21;1;;E;4;A;A;18;5;0;0;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;2;C;4;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;2;N;4;A;A;;;;;;;
RIO BRANCO;AC;;;26;1;;F;12;C;B;18;5;4;5;5;4;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;8;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;26;1;;B;3;A;A;18;5;5;5;5;5;
EPITACIOLANDIA;AC;;;32;1;;B;5;A;A;20;0;5;5;5;0;
RIO BRANCO;AC;;;30;1;;C;4;A;E;13;5;5;5;5;5;
RIO BRANCO;AC;;;27;1;;B;5;A;A;23;5;5;5;5;5;
PLACIDO DE CASTRO;AC;;;20;1;;A;3;A;A;16;4;3;5;5;3;
RIO BRANCO;AC;;;14;3;;B;2;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;18;3;;B;8;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;D;5;A;A;21;5;5;3;5;5;
RIO BRANCO;AC;;;15;3;;C;4;A;A;;;;;;;
ASSIS BRASIL;AC;;;17;3;;H;4;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;B;2;A;A;;;;;;;
SENA MADUREIRA;AC;SENA MADUREIRA;AC;20;2;1;F;3;A;A;13;1;0;5;5;0;
RIO BRANCO;AC;;;24;1;;M;4;A;A;18;5;5;5;5;4;
RIO BRANCO;AC;;;18;1;;D;4;A;A;;;;;;;
RODRIGUES ALVES;AC;;;15;3;;F;5;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;C;4;A;A;;;;;;;
TARAUACA;AC;;;39;1;;C;2;A;A;16;5;5;5;5;5;
RIO BRANCO;AC;;;36;1;;C;2;B;A;19;3;5;5;5;5;
RIO BRANCO;AC;;;20;1;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;21;1;;G;4;A;A;14;5;5;5;5;5;
RIO BRANCO;AC;;;35;1;;C;4;A;A;20;5;1;5;5;5;
MANCIO LIMA;AC;;;19;1;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;C;4;A;A;18;5;0;5;5;5;
RIO BRANCO;AC;;;33;1;;B;5;A;A;18;0;5;5;5;0;
RIO BRANCO;AC;;;29;1;;B;3;C;B;25;5;0;5;5;5;
CRUZEIRO DO SUL;AC;;;15;3;;G;4;A;A;;;;;;;
RIO BRANCO;AC;;;16;3;;H;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;17;3;;K;4;A;A;;;;;;;
RIO BRANCO;AC;;;19;3;;B;3;B;A;;;;;;;
CRUZEIRO DO SUL;AC;;;36;1;;C;3;A;A;14;2;5;5;3;5;
RIO BRANCO;AC;;;17;3;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;C;2;B;A;16;5;0;5;5;5;
RIO BRANCO;AC;;;21;3;;B;4;C;A;18;3;5;5;5;4;
RIO BRANCO;AC;;;23;1;;B;8;A;A;18;5;5;5;5;3;
ACRELANDIA;AC;;;21;1;;C;5;A;A;;;;;;;
RIO BRANCO;AC;;;26;1;;B;6;A;C;21;5;0;5;5;5;
RIO BRANCO;AC;;;15;3;;D;5;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;17;3;;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;23;1;;F;2;A;A;;;;;;;
RIO BRANCO;AC;;;42;1;;B;4;B;B;17;5;5;5;5;5;
RIO BRANCO;AC;;;27;1;;B;3;A;A;18;0;5;4;4;5;
RIO BRANCO;AC;;;27;1;;A;4;A;A;;;;;;;
RIO BRANCO;AC;;;21;1;;A;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;39;1;;M;5;D;E;14;0;5;3;5;5;
RIO BRANCO;AC;;;20;1;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;17;3;;I;6;B;A;16;1;5;5;4;5;
RIO BRANCO;AC;;;27;1;;B;3;A;A;16;1;5;5;5;5;
FEIJO;AC;;;18;1;;C;8;A;A;;;;;;;
SENADOR GUIOMARD;AC;;;24;1;;B;3;A;A;18;5;5;5;5;1;
TARAUACA;AC;TARAUACA;AC;17;2;1;M;4;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;16;2;1;C;2;A;A;;;;;;;
PORTO WALTER;AC;;;18;3;;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;16;3;;F;3;A;A;;;;;;;
RIO BRANCO;AC;;;18;4;;C;2;A;B;;;;;;;
RIO BRANCO;AC;;;32;1;;B;2;E;A;13;5;5;5;5;3;
PORTO WALTER;AC;;;19;1;;B;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;18;2;1;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;30;1;;B;5;B;B;22;1;1;1;0;0;
