NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
MACAPA;AP;;;31;1;;D;6;B;A;18;5;5;5;5;5;
MACAPA;AP;;;16;3;;C;5;A;A;;;;;;;
MACAPA;AP;;;22;1;;B;5;A;A;21;0;5;5;5;5;
MACAPA;AP;;;21;1;;G;8;A;A;17;5;1;5;5;5;
MACAPA;AP;;;18;1;;B;5;A;A;;;;;;;
TARTARUGALZINHO;AP;;;26;1;;B;1;A;A;21;0;0;5;5;5;
MACAPA;AP;MACAPA;AP;17;2;1;F;6;A;A;;;;;;;
MACAPA;AP;;;23;1;;B;3;A;A;18;5;0;5;5;5;
MACAPA;AP;;;45;1;;B;4;A;A;25;5;5;5;5;2;
MACAPA;AP;;;29;1;;B;2;A;B;18;5;5;5;5;5;
SERRA DO NAVIO;AP;SERRA DO NAVIO;AP;17;2;1;B;8;A;A;;;;;;;
MACAPA;AP;;;27;1;;B;3;A;A;17;5;5;5;5;5;
MACAPA;AP;;;29;1;;B;5;A;A;14;5;5;4;5;2;
MACAPA;AP;;;27;1;;E;9;A;A;19;5;0;3;5;5;
SANTANA;AP;;;21;1;;B;6;A;A;13;5;1;5;5;5;
MACAPA;AP;;;33;1;;F;3;A;A;23;5;5;5;5;5;
SANTANA;AP;;;30;1;;B;5;A;A;;;;;;;
MACAPA;AP;;;22;1;;B;7;A;A;16;5;5;4;5;5;
MACAPA;AP;;;19;1;;G;5;A;A;17;5;2;5;5;5;
MACAPA;AP;;;25;1;;B;13;E;D;;;;;;;
MACAPA;AP;;;16;3;;I;3;A;A;;;;;;;
MACAPA;AP;;;23;1;;C;8;A;A;17;5;0;5;5;0;
LARANJAL DO JARI;AP;;;25;1;;C;5;A;A;24;5;0;5;5;4;
MACAPA;AP;;;20;1;;B;8;A;A;;;;;;;
MACAPA;AP;;;20;1;;C;7;A;A;;;;;;;
OIAPOQUE;AP;;;23;1;;B;5;A;A;;;;;;;
MACAPA;AP;;;31;1;;B;3;A;A;17;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;19;2;1;B;7;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;24;2;1;B;3;A;A;16;5;5;3;3;3;
MACAPA;AP;SANTANA;AP;22;2;1;B;5;C;C;18;5;5;5;5;5;
LARANJAL DO JARI;AP;LARANJAL DO JARI;AP;17;2;1;C;2;A;A;;;;;;;
MACAPA;AP;;;40;1;;B;4;A;A;21;3;5;5;5;5;
SANTANA;AP;;;18;1;;C;5;A;A;;;;;;;
SANTANA;AP;;;27;1;;K;7;A;A;18;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;18;2;1;H;5;A;A;15;5;0;5;5;5;
MACAPA;AP;;;49;4;;B;13;E;E;;;;;;;
MACAPA;AP;;;21;1;;B;4;A;A;;;;;;;
MACAPA;AP;;;23;1;;B;4;A;A;18;5;0;2;5;0;
MACAPA;AP;;;22;1;;D;7;A;A;20;1;2;1;1;1;
LARANJAL DO JARI;AP;;;24;3;;B;12;A;A;;;;;;;
MACAPA;AP;;;29;1;;C;5;A;A;18;5;5;5;5;5;
MACAPA;AP;;;18;1;;B;4;A;A;18;5;0;5;5;5;
SANTANA;AP;;;46;1;;D;8;E;C;25;5;5;5;5;4;
MACAPA;AP;;;41;1;;C;5;A;E;15;5;5;5;5;5;
MACAPA;AP;;;21;1;;B;7;A;A;18;5;4;4;5;5;
MACAPA;AP;;;22;3;;B;5;A;C;20;5;5;5;5;5;
MACAPA;AP;;;19;1;;B;5;A;A;;;;;;;
MACAPA;AP;;;17;3;;B;4;A;A;;;;;;;
SANTANA;AP;;;20;3;;B;3;A;C;;;;;;;
MACAPA;AP;;;19;1;;A;2;A;A;16;5;5;5;5;5;
MACAPA;AP;;;21;1;;D;7;A;A;18;5;0;5;5;5;
MACAPA;AP;;;25;1;;B;2;A;A;15;5;5;5;5;0;
SANTANA;AP;;;20;1;;D;8;A;A;19;5;0;5;5;5;
MACAPA;AP;;;33;1;;D;4;A;A;25;1;2;5;4;1;
MACAPA;AP;MACAPA;AP;17;2;1;B;4;A;A;;;;;;;
PORTO GRANDE;AP;;;23;1;;B;5;A;A;18;4;0;5;5;0;
SANTANA;AP;SANTANA;AP;17;2;1;B;3;A;A;;;;;;;
TARTARUGALZINHO;AP;TARTARUGALZINHO;AP;17;2;1;B;3;A;A;;;;;;;
MACAPA;AP;;;23;1;;B;9;A;A;;;;;;;
TARTARUGALZINHO;AP;;;18;1;;B;8;A;A;;;;;;;
SANTANA;AP;;;17;3;;C;5;C;A;;;;;;;
MACAPA;AP;MACAPA;AP;24;2;1;C;4;A;C;14;5;5;2;2;5;
MACAPA;AP;MACAPA;AP;21;2;1;C;6;A;B;13;0;5;5;4;5;
SANTANA;AP;;;19;1;;C;7;A;A;;;;;;;
MACAPA;AP;;;18;4;;C;5;A;A;;;;;;;
MACAPA;AP;;;27;1;;B;7;A;A;24;5;4;3;3;4;
LARANJAL DO JARI;AP;;;42;1;;G;7;A;A;14;0;0;5;5;2;
MACAPA;AP;MACAPA;AP;20;2;1;B;5;B;A;;;;;;;
MACAPA;AP;;;26;4;;A;13;D;E;;;;;;;
MACAPA;AP;;;16;3;;F;3;A;A;;;;;;;
MACAPA;AP;;;44;4;;C;1;B;E;17;2;5;5;5;5;
SANTANA;AP;;;24;1;;B;2;A;A;;;;;;;
MACAPA;AP;;;18;1;;K;7;A;B;;;;;;;
MACAPA;AP;;;15;3;;B;3;A;A;;;;;;;
MACAPA;AP;;;25;1;;F;8;B;A;18;5;5;5;5;5;
MACAPA;AP;;;19;1;;F;5;A;A;18;5;0;5;5;5;
MACAPA;AP;;;17;1;;C;5;A;A;;;;;;;
OIAPOQUE;AP;;;21;1;;B;4;A;A;16;5;5;5;5;5;
MACAPA;AP;;;25;1;;B;3;B;A;17;4;5;5;5;5;
MACAPA;AP;;;18;1;;C;5;A;A;17;5;0;5;5;5;
SANTANA;AP;;;32;1;;C;5;A;D;19;5;5;5;5;5;
MACAPA;AP;;;23;1;;D;7;A;B;21;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;17;2;1;C;4;A;A;;;;;;;
MACAPA;AP;;;39;1;;C;8;E;A;21;4;5;5;5;5;
MACAPA;AP;;;21;1;;C;3;A;A;17;4;0;5;5;3;
MACAPA;AP;;;41;1;;B;3;C;A;18;0;1;1;1;1;
SANTANA;AP;;;34;1;;E;3;A;B;16;0;5;5;5;5;
SANTANA;AP;;;41;1;;B;6;E;A;;;;;;;
OIAPOQUE;AP;;;31;1;;F;4;A;A;25;0;5;5;5;2;
MACAPA;AP;;;18;1;;C;4;A;A;;;;;;;
MACAPA;AP;;;16;3;;K;4;A;A;;;;;;;
MACAPA;AP;;;27;1;;C;8;A;A;21;4;1;5;5;5;
AMAPA;AP;AMAPA;AP;17;2;1;B;4;A;A;;;;;;;
MACAPA;AP;;;25;1;;B;3;A;A;;;;;;;
MACAPA;AP;;;32;1;;D;4;A;A;19;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;21;2;1;B;8;A;A;;;;;;;
SANTANA;AP;;;20;1;;B;7;B;A;17;4;4;5;5;0;
MACAPA;AP;;;27;1;;D;4;B;A;20;5;3;5;5;5;
MACAPA;AP;;;39;1;;B;10;B;C;20;5;1;1;5;5;
MACAPA;AP;;;22;1;;B;6;B;B;;;;;;;
MACAPA;AP;;;21;1;;C;5;A;A;18;5;5;5;5;5;
MACAPA;AP;;;22;1;;B;3;A;A;;;;;;;
MACAPA;AP;;;21;1;;B;6;A;A;17;0;5;5;4;5;
MACAPA;AP;;;20;1;;C;11;A;B;25;5;4;5;4;5;
MACAPA;AP;;;16;3;;B;8;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;B;7;A;A;13;5;0;5;5;5;
MACAPA;AP;;;28;1;;D;6;A;A;19;3;0;5;4;3;
MACAPA;AP;MACAPA;AP;24;2;1;B;5;A;B;21;5;0;0;0;2;
MACAPA;AP;;;34;1;;H;5;A;A;25;5;0;5;5;5;
MACAPA;AP;;;19;1;;D;6;A;A;;;;;;;
PORTO GRANDE;AP;;;23;1;;B;5;A;A;21;5;3;5;5;4;
MACAPA;AP;;;18;1;;B;4;A;A;;;;;;;
MACAPA;AP;;;20;1;;B;7;A;A;;;;;;;
MACAPA;AP;;;34;1;;J;2;A;A;25;5;5;5;5;5;
MACAPA;AP;;;21;3;;D;8;B;A;;;;;;;
OIAPOQUE;AP;;;22;1;;B;2;A;A;18;5;5;5;5;5;
MACAPA;AP;;;16;3;;D;4;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;C;7;A;A;;;;;;;
MACAPA;AP;;;15;3;;H;4;A;A;;;;;;;
MACAPA;AP;;;27;1;;C;3;A;A;25;4;4;5;3;4;
MACAPA;AP;;;32;1;;C;1;A;A;15;2;5;2;5;2;
LARANJAL DO JARI;AP;;;25;1;;B;2;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;24;2;1;C;6;A;A;23;4;4;4;4;4;
SANTANA;AP;;;20;1;;B;3;A;A;18;5;5;5;4;5;
TARTARUGALZINHO;AP;TARTARUGALZINHO;AP;17;2;1;B;9;A;A;;;;;;;
MACAPA;AP;;;23;1;;B;5;A;A;;;;;;;
SANTANA;AP;;;20;1;;B;3;A;A;19;5;0;5;5;0;
MACAPA;AP;MACAPA;AP;20;2;1;B;9;A;A;13;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;38;2;1;B;5;E;A;;;;;;;
MACAPA;AP;;;26;1;;D;6;E;A;19;4;0;5;5;5;
MACAPA;AP;;;24;1;;C;6;A;A;19;4;0;5;3;3;
MACAPA;AP;MACAPA;AP;20;2;1;A;5;A;C;;;;;;;
MACAPA;AP;;;19;1;;D;5;A;A;17;3;0;5;5;5;
TARTARUGALZINHO;AP;TARTARUGALZINHO;AP;32;2;1;B;6;B;A;13;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;19;2;1;D;3;A;A;;;;;;;
MACAPA;AP;;;37;1;;C;1;A;A;19;5;1;4;5;2;
MACAPA;AP;;;23;4;;H;4;C;B;;;;;;;
SANTANA;AP;SANTANA;AP;18;2;1;D;7;A;A;;;;;;;
MACAPA;AP;;;21;1;;B;7;A;A;;;;;;;
MACAPA;AP;;;23;1;;D;6;A;A;17;5;2;5;5;5;
SANTANA;AP;;;19;1;;B;6;A;A;;;;;;;
ITAUBAL;AP;;;20;1;;C;4;A;A;;;;;;;
SANTANA;AP;;;24;1;;C;8;A;B;;;;;;;
MACAPA;AP;MACAPA;AP;19;2;1;B;3;A;A;18;5;3;5;5;0;
MACAPA;AP;MACAPA;AP;18;2;1;B;15;A;A;17;3;0;5;3;5;
MACAPA;AP;;;21;1;;B;7;A;A;17;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;24;2;1;A;3;A;E;20;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;20;2;1;B;1;A;A;13;5;0;5;5;5;
SANTANA;AP;SANTANA;AP;30;2;1;A;2;A;A;;;;;;;
AMAPA;AP;;;27;1;;C;6;A;A;22;5;5;5;5;3;
MACAPA;AP;MACAPA;AP;19;2;1;B;5;A;A;;;;;;;
MACAPA;AP;;;29;1;;H;3;A;A;24;5;5;4;4;5;
MACAPA;AP;;;21;4;;B;9;D;B;13;5;0;5;5;5;
LARANJAL DO JARI;AP;;;34;1;;B;6;E;E;;;;;;;
LARANJAL DO JARI;AP;LARANJAL DO JARI;AP;19;2;1;B;2;A;A;17;0;0;5;5;5;
SANTANA;AP;;;46;1;;B;3;A;B;15;0;0;5;5;2;
SANTANA;AP;;;21;1;;B;3;A;C;17;5;5;5;5;5;
SANTANA;AP;;;21;1;;C;7;A;A;16;5;4;5;5;5;
MACAPA;AP;;;30;1;;G;5;A;A;18;3;5;5;5;5;
MACAPA;AP;MACAPA;AP;18;2;1;B;6;A;B;13;5;5;5;5;5;
MACAPA;AP;;;40;1;;B;3;A;A;14;5;5;5;4;5;
SANTANA;AP;;;20;1;;C;9;A;A;18;5;0;3;5;3;
MACAPA;AP;;;31;1;;C;6;A;A;25;5;5;5;5;5;
PORTO GRANDE;AP;;;21;1;;E;6;D;A;15;5;3;5;5;5;
MACAPA;AP;MACAPA;AP;40;2;1;C;5;E;A;;;;;;;
SANTANA;AP;;;32;1;;C;5;A;A;25;2;5;5;5;5;
MACAPA;AP;MACAPA;AP;16;2;2;D;2;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;23;2;1;B;7;C;A;18;5;0;5;5;5;
MACAPA;AP;;;19;1;;C;6;A;A;;;;;;;
SANTANA;AP;;;33;1;;D;4;A;A;19;3;5;5;3;5;
MACAPA;AP;;;19;1;;C;5;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;19;2;1;B;10;A;A;15;5;0;5;5;0;
MACAPA;AP;;;37;1;;B;5;A;B;14;5;5;4;4;5;
SANTANA;AP;;;22;1;;B;7;A;A;21;5;5;5;5;5;
MACAPA;AP;;;20;3;;B;4;C;A;14;3;0;5;5;2;
MACAPA;AP;;;16;3;;Q;4;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;17;2;1;B;5;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;20;2;1;B;7;A;B;17;5;5;5;5;5;
MACAPA;AP;;;31;1;;B;6;A;A;24;5;0;5;5;5;
MACAPA;AP;MACAPA;AP;18;2;1;B;10;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;B;6;A;A;;;;;;;
MACAPA;AP;;;21;1;;G;7;A;A;18;5;0;5;5;3;
MACAPA;AP;MACAPA;AP;29;2;1;C;5;C;B;;;;;;;
MACAPA;AP;;;16;3;;B;7;A;A;15;5;5;5;5;5;
MACAPA;AP;;;16;3;;B;5;A;A;;;;;;;
MACAPA;AP;;;38;1;;N;2;A;A;13;2;5;5;5;5;
LARANJAL DO JARI;AP;;;22;1;;D;5;A;A;21;5;0;5;5;5;
MACAPA;AP;MACAPA;AP;19;2;1;A;4;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;26;2;1;B;3;A;E;;;;;;;
MACAPA;AP;;;33;1;;B;6;A;A;16;5;3;5;5;5;
SANTANA;AP;;;24;1;;B;9;A;A;13;5;5;5;5;5;
ITAUBAL;AP;;;26;1;;B;6;A;A;17;5;0;2;4;0;
MAZAGAO;AP;;;16;3;;B;6;A;A;;;;;;;
MACAPA;AP;;;31;4;;B;5;A;D;24;3;2;5;5;5;
PORTO GRANDE;AP;PORTO GRANDE;AP;18;2;1;B;6;A;A;;;;;;;
MACAPA;AP;;;17;3;;B;5;A;A;;;;;;;
SANTANA;AP;;;20;1;;C;4;A;A;;;;;;;
MACAPA;AP;;;27;1;;N;5;A;A;21;5;4;5;5;4;
SANTANA;AP;;;38;1;;B;4;C;A;22;5;5;5;5;5;
MACAPA;AP;;;17;1;;C;5;A;A;;;;;;;
SANTANA;AP;;;27;1;;D;7;A;A;17;5;5;5;5;5;
MACAPA;AP;;;35;1;;G;9;A;C;17;5;5;5;5;5;
MACAPA;AP;;;28;1;;D;6;E;B;25;0;3;3;5;4;
SANTANA;AP;;;16;3;;B;5;A;A;16;5;0;3;5;0;
SANTANA;AP;;;26;1;;E;3;A;A;18;5;2;5;5;5;
VITORIA DO JARI;AP;;;18;3;;B;9;A;A;;;;;;;
SANTANA;AP;;;30;1;;E;5;A;A;21;5;5;5;5;5;
SANTANA;AP;;;17;1;;B;3;A;A;16;5;0;0;5;5;
MACAPA;AP;;;19;1;;C;9;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;18;2;1;B;7;A;A;;;;;;;
MACAPA;AP;;;32;1;;B;4;A;A;25;3;5;5;5;5;
SANTANA;AP;;;19;3;;B;7;A;A;14;5;5;5;5;5;
MACAPA;AP;;;19;1;;D;7;A;A;;;;;;;
MACAPA;AP;;;19;1;;G;6;B;A;;;;;;;
MACAPA;AP;;;16;3;;G;2;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;19;2;1;B;7;A;A;;;;;;;
LARANJAL DO JARI;AP;;;25;1;;B;5;A;B;;;;;;;
MACAPA;AP;;;37;4;;B;7;A;E;19;5;5;5;5;5;
MACAPA;AP;;;21;1;;B;4;A;A;19;4;3;5;5;5;
MAZAGAO;AP;MAZAGAO;AP;17;2;1;B;4;A;A;;;;;;;
MACAPA;AP;;;20;1;;B;5;A;A;;;;;;;
SANTANA;AP;;;34;1;;B;4;A;B;25;5;5;5;5;5;
SANTANA;AP;;;24;4;;B;3;A;B;18;5;5;5;5;5;
MACAPA;AP;;;20;1;;D;6;A;A;17;5;0;5;5;5;
MACAPA;AP;;;36;1;;B;7;E;A;;;;;;;
SANTANA;AP;;;23;1;;B;3;A;A;17;5;4;4;4;5;
SANTANA;AP;SANTANA;AP;19;2;1;B;5;A;A;;;;;;;
SANTANA;AP;;;27;1;;B;5;A;A;24;5;5;5;5;5;
MACAPA;AP;;;25;1;;C;2;A;A;18;5;5;5;5;5;
SANTANA;AP;SANTANA;AP;16;2;1;B;6;A;A;;;;;;;
MACAPA;AP;;;20;1;;C;4;A;A;16;5;3;4;2;1;
CALCOENE;AP;;;18;1;;C;6;A;A;;;;;;;
MACAPA;AP;;;22;1;;C;7;A;A;;;;;;;
SANTANA;AP;;;19;1;;B;10;A;A;;;;;;;
SANTANA;AP;;;33;1;;D;4;A;A;16;5;0;5;5;5;
MACAPA;AP;;;36;1;;G;4;A;A;23;0;5;5;5;1;
MACAPA;AP;;;26;1;;B;6;E;A;;;;;;;
SANTANA;AP;SANTANA;AP;19;2;1;B;7;B;A;;;;;;;
MACAPA;AP;;;17;3;;B;5;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;19;2;1;C;5;A;A;14;4;3;5;5;5;
MACAPA;AP;;;21;1;;B;6;A;A;16;5;5;5;5;5;
SANTANA;AP;;;17;3;;B;6;A;A;;;;;;;
SANTANA;AP;;;21;1;;C;4;A;A;20;4;4;4;4;2;
MACAPA;AP;;;26;1;;H;6;A;A;19;5;5;5;5;5;
MACAPA;AP;;;18;1;;C;5;A;A;17;3;0;5;5;3;
LARANJAL DO JARI;AP;;;28;1;;C;3;A;A;;;;;;;
MACAPA;AP;;;35;1;;B;2;A;A;20;0;5;2;4;1;
MACAPA;AP;MACAPA;AP;17;2;1;B;4;A;A;;;;;;;
MACAPA;AP;;;19;1;;C;6;A;A;;;;;;;
MACAPA;AP;;;40;1;;D;5;A;A;21;0;5;5;5;5;
MACAPA;AP;MACAPA;AP;22;2;1;C;7;B;A;;;;;;;
CALCOENE;AP;;;22;1;;B;5;A;A;18;5;5;5;5;5;
SANTANA;AP;;;47;1;;L;4;A;A;19;2;5;5;5;5;
MACAPA;AP;;;17;3;;C;4;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;G;7;A;A;16;5;0;4;5;4;
MACAPA;AP;;;16;3;;K;3;A;A;;;;;;;
MACAPA;AP;;;27;1;;B;4;A;A;13;5;0;4;4;3;
MACAPA;AP;;;32;1;;C;4;A;A;24;5;5;5;5;5;
FERREIRA GOMES;AP;;;16;3;;F;4;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;18;2;1;B;6;A;A;;;;;;;
SANTANA;AP;;;34;1;;C;3;B;B;25;5;5;5;5;5;
MACAPA;AP;;;18;1;;D;5;A;A;15;5;4;5;5;5;
MACAPA;AP;;;19;1;;B;7;A;A;14;5;5;5;5;0;
MACAPA;AP;;;21;1;;E;5;A;A;18;5;5;3;5;5;
SANTANA;AP;;;21;1;;B;3;A;B;19;5;5;5;5;5;
MACAPA;AP;;;20;4;;B;6;A;A;;;;;;;
PEDRA BRANCA DO AMAPARI;AP;;;17;3;;B;6;A;A;;;;;;;
MACAPA;AP;;;32;1;;G;6;A;A;18;5;5;5;5;5;
MACAPA;AP;;;18;1;;C;5;A;A;17;5;0;5;5;5;
MACAPA;AP;;;31;1;;B;6;B;B;13;5;5;0;0;5;
MACAPA;AP;MACAPA;AP;17;2;1;B;6;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;2;L;4;A;A;;;;;;;
MACAPA;AP;;;26;1;;B;4;E;A;15;3;5;5;5;5;
SANTANA;AP;;;31;1;;C;5;A;A;20;5;5;3;5;5;
SANTANA;AP;;;20;1;;B;10;A;A;;;;;;;
MACAPA;AP;;;19;1;;C;5;A;A;;;;;;;
SANTANA;AP;;;28;1;;D;4;A;A;16;3;5;2;5;4;
SANTANA;AP;;;42;1;;B;5;A;A;;;;;;;
PORTO GRANDE;AP;;;23;4;;H;4;A;E;15;5;5;5;5;5;
MACAPA;AP;;;20;1;;C;9;A;A;17;5;5;5;5;5;
MACAPA;AP;;;29;1;;G;1;A;A;23;5;5;5;5;1;
MACAPA;AP;;;25;1;;A;4;A;A;22;5;5;5;5;5;
SANTANA;AP;;;30;1;;C;7;A;D;14;5;5;5;3;0;
MACAPA;AP;MACAPA;AP;19;2;1;B;3;A;A;18;5;1;5;5;5;
SANTANA;AP;;;16;3;;B;4;A;A;;;;;;;
VITORIA DO JARI;AP;;;54;1;;F;4;E;A;18;0;5;4;4;5;
MACAPA;AP;;;17;3;;B;4;B;A;;;;;;;
MACAPA;AP;;;27;1;;H;1;A;A;17;2;0;5;5;5;
MACAPA;AP;;;24;1;;C;5;A;A;23;5;5;5;5;5;
MACAPA;AP;;;16;3;;B;5;A;A;;;;;;;
MACAPA;AP;;;23;1;;P;7;A;A;21;4;1;5;5;5;
SANTANA;AP;;;22;1;;C;3;A;A;;;;;;;
MACAPA;AP;;;20;1;;D;10;A;A;;;;;;;
MACAPA;AP;;;24;1;;B;3;A;B;22;5;5;5;5;5;
LARANJAL DO JARI;AP;;;40;1;;A;6;A;A;13;5;5;5;5;5;
LARANJAL DO JARI;AP;;;14;3;;I;3;A;A;;;;;;;
MACAPA;AP;;;33;1;;B;4;A;A;18;5;1;5;5;5;
LARANJAL DO JARI;AP;;;16;3;;B;5;A;A;;;;;;;
MACAPA;AP;;;16;3;;D;4;A;A;;;;;;;
MACAPA;AP;;;31;1;;B;6;D;A;21;5;5;5;5;5;
SANTANA;AP;;;28;1;;C;8;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;23;2;1;B;3;C;A;17;1;0;5;4;5;
MACAPA;AP;;;18;3;;C;6;A;A;14;5;1;5;5;4;
SANTANA;AP;;;32;1;;B;6;B;A;17;5;2;5;3;5;
SANTANA;AP;SANTANA;AP;18;2;1;E;3;A;A;;;;;;;
SANTANA;AP;MACAPA;AP;17;2;2;I;6;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;E;5;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;17;2;1;B;5;A;A;;;;;;;
MACAPA;AP;;;21;1;;C;2;A;A;19;5;0;5;5;5;
MACAPA;AP;;;44;1;;C;3;D;E;19;2;3;4;3;0;
MACAPA;AP;MACAPA;AP;16;2;2;K;2;B;A;;;;;;;
MACAPA;AP;;;21;1;;D;7;A;A;18;5;4;5;5;5;
SANTANA;AP;;;50;1;;B;4;A;A;14;5;5;5;5;5;
SANTANA;AP;;;23;1;;A;8;A;A;17;5;0;5;4;5;
MACAPA;AP;MACAPA;AP;18;2;2;Q;3;A;B;16;5;0;5;5;5;
MACAPA;AP;MACAPA;AP;19;2;1;D;5;A;A;;;;;;;
MACAPA;AP;;;37;1;;B;5;E;E;13;5;1;5;5;5;
MACAPA;AP;SANTANA;AP;20;2;1;D;2;B;C;;;;;;;
MACAPA;AP;;;27;1;;B;6;A;A;16;5;5;5;5;5;
SANTANA;AP;;;20;1;;B;4;A;A;;;;;;;
MACAPA;AP;;;20;1;;C;3;A;A;;;;;;;
MACAPA;AP;;;16;3;;B;12;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;21;2;2;D;5;C;B;18;5;5;5;5;5;
MACAPA;AP;;;38;1;;B;6;A;A;25;5;5;4;5;5;
MACAPA;AP;;;16;3;;H;2;A;A;;;;;;;
MACAPA;AP;;;33;1;;C;6;A;A;18;5;5;5;5;4;
MACAPA;AP;;;34;1;;C;3;A;A;18;5;5;5;5;5;
AMAPA;AP;AMAPA;AP;33;2;1;B;4;A;A;14;3;3;5;5;5;
SANTANA;AP;;;25;1;;C;5;A;A;18;5;5;5;5;5;
MACAPA;AP;;;21;1;;B;6;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;22;2;1;B;7;A;A;19;5;1;5;5;5;
MACAPA;AP;MACAPA;AP;17;2;2;L;4;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;30;2;1;A;3;E;A;14;5;0;5;5;0;
SANTANA;AP;MACAPA;AP;19;2;1;C;5;A;A;;;;;;;
MACAPA;AP;;;24;1;;C;3;B;B;18;5;5;5;5;3;
MACAPA;AP;MACAPA;AP;18;2;1;B;3;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;17;2;1;B;9;A;A;;;;;;;
SANTANA;AP;;;18;1;;I;8;A;A;;;;;;;
MACAPA;AP;;;20;4;;A;6;A;A;14;5;5;5;5;5;
SANTANA;AP;;;54;1;;C;5;A;A;18;5;5;5;5;3;
MACAPA;AP;;;20;3;;C;8;A;B;;;;;;;
MACAPA;AP;;;30;1;;D;8;A;A;20;5;4;3;5;5;
SERRA DO NAVIO;AP;SERRA DO NAVIO;AP;17;2;1;F;5;A;A;;;;;;;
SANTANA;AP;;;20;4;;B;5;A;B;18;5;5;3;3;5;
MACAPA;AP;;;22;1;;B;5;A;A;18;5;5;5;5;3;
MACAPA;AP;;;18;1;;C;6;A;A;;;;;;;
AMAPA;AP;;;26;3;;A;5;B;D;;;;;;;
LARANJAL DO JARI;AP;;;34;1;;B;3;A;A;15;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;17;2;2;F;3;A;A;;;;;;;
MACAPA;AP;;;21;1;;B;10;A;A;;;;;;;
SANTANA;AP;;;26;1;;C;6;A;A;20;5;0;5;5;5;
MACAPA;AP;;;23;4;;E;9;A;C;14;5;5;5;5;5;
MACAPA;AP;;;49;1;;B;5;A;C;13;0;5;5;5;5;
MACAPA;AP;;;30;1;;B;2;A;A;14;5;5;5;5;5;
MACAPA;AP;;;34;1;;D;5;A;B;25;3;5;5;4;5;
MACAPA;AP;;;19;1;;C;4;A;A;16;5;4;5;5;5;
MACAPA;AP;SANTANA;AP;17;2;1;E;5;A;A;;;;;;;
MACAPA;AP;;;55;1;;E;2;A;A;25;1;3;5;4;5;
AMAPA;AP;;;17;1;;B;4;A;A;;;;;;;
MACAPA;AP;;;25;1;;B;3;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;18;2;1;B;14;A;A;;;;;;;
MACAPA;AP;;;17;3;;C;4;A;A;;;;;;;
MACAPA;AP;;;18;3;;B;4;C;A;;;;;;;
SANTANA;AP;;;19;1;;G;7;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;18;2;1;B;6;A;A;;;;;;;
SANTANA;AP;;;29;1;;B;6;E;A;13;5;0;0;0;0;
MACAPA;AP;MACAPA;AP;17;2;1;D;5;A;A;;;;;;;
MACAPA;AP;;;19;1;;C;11;A;A;18;5;5;5;0;5;
MACAPA;AP;;;27;1;;C;2;A;B;18;4;5;5;5;5;
MACAPA;AP;MACAPA;AP;18;2;1;I;11;A;A;16;5;0;5;4;5;
MACAPA;AP;;;24;1;;D;5;A;A;17;5;0;5;5;5;
MACAPA;AP;MACAPA;AP;17;2;1;E;3;A;A;;;;;;;
TARTARUGALZINHO;AP;TARTARUGALZINHO;AP;22;2;1;B;5;D;A;19;5;5;5;5;5;
SANTANA;AP;;;25;1;;C;3;A;A;22;4;5;5;5;5;
SANTANA;AP;;;15;3;;F;4;A;A;;;;;;;
