NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
BOA VISTA;RR;BOA VISTA;RR;40;2;1;B;2;B;B;18;5;2;5;5;5;
BOA VISTA;RR;;;30;1;;B;2;A;A;16;0;3;0;0;5;
BOA VISTA;RR;;;34;1;;D;6;A;A;15;1;0;1;1;2;
BOA VISTA;RR;;;28;1;;C;3;A;A;22;0;5;5;5;0;
BOA VISTA;RR;;;24;1;;G;2;A;A;13;0;5;5;5;5;
BOA VISTA;RR;;;32;1;;B;4;A;A;16;3;5;5;5;4;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;7;A;A;17;5;5;5;5;5;
CANTA;RR;;;20;1;;B;3;A;A;;;;;;;
BOA VISTA;RR;;;29;1;;F;3;A;B;18;1;0;1;1;1;
BOA VISTA;RR;;;18;1;;C;6;A;A;;;;;;;
BOA VISTA;RR;;;26;1;;D;6;A;A;19;5;4;5;5;5;
BOA VISTA;RR;;;35;1;;B;4;A;B;18;5;5;5;5;5;
MUCAJAI;RR;MUCAJAI;RR;17;2;1;E;4;A;A;16;5;0;5;5;3;
CANTA;RR;;;18;1;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;E;5;A;A;19;5;0;5;5;4;
BOA VISTA;RR;;;18;3;;B;6;A;A;;;;;;;
BOA VISTA;RR;;;15;3;;I;7;A;A;;;;;;;
BOA VISTA;RR;;;28;1;;B;4;A;A;21;5;1;5;5;3;
CANTA;RR;;;41;1;;C;4;A;A;13;0;5;4;4;3;
BOA VISTA;RR;;;17;3;;B;7;A;A;;;;;;;
AMAJARI;RR;;;19;1;;F;8;A;B;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;H;3;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;D;2;A;A;17;0;0;3;5;1;
BOA VISTA;RR;;;23;1;;A;5;B;B;20;5;0;5;5;5;
CANTA;RR;;;24;1;;B;5;A;A;20;5;5;5;5;5;
BOA VISTA;RR;;;15;3;;D;5;A;A;;;;;;;
BOA VISTA;RR;;;30;1;;C;6;C;A;13;5;5;5;5;5;
BOA VISTA;RR;;;22;4;;C;5;A;E;18;1;1;1;1;1;
BOA VISTA;RR;;;27;1;;D;3;A;A;18;5;5;3;5;5;
BOA VISTA;RR;;;31;1;;D;4;A;A;17;5;0;5;5;4;
MUCAJAI;RR;;;20;3;;A;5;A;B;18;5;0;5;4;5;
BOA VISTA;RR;;;16;3;;C;5;A;A;14;4;0;5;5;4;
BOA VISTA;RR;;;25;1;;B;3;A;A;18;4;4;5;5;5;
BOA VISTA;RR;;;23;1;;B;6;B;A;20;5;5;5;5;5;
BOA VISTA;RR;;;27;1;;B;1;A;A;14;5;0;5;5;5;
BOA VISTA;RR;;;33;1;;B;3;A;B;18;5;5;5;5;3;
BOA VISTA;RR;;;29;1;;C;3;A;A;13;0;5;5;5;5;
BOA VISTA;RR;;;18;1;;I;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;D;5;A;A;;;;;;;
BOA VISTA;RR;;;30;1;;C;2;A;A;15;5;5;5;5;5;
BOA VISTA;RR;;;37;1;;B;3;B;A;21;0;5;5;2;2;
BOA VISTA;RR;;;25;1;;B;2;A;C;21;5;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;G;3;A;A;;;;;;;
BOA VISTA;RR;;;30;1;;B;4;C;B;22;0;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;D;4;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;C;6;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;B;3;A;A;;;;;;;
CARACARAI;RR;;;23;1;;B;7;A;A;21;5;5;5;5;3;
BOA VISTA;RR;;;22;1;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;K;6;A;A;;;;;;;
BOA VISTA;RR;;;25;1;;B;4;A;A;18;3;5;5;5;3;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;C;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;C;4;A;A;;;;;;;
BOA VISTA;RR;;;31;1;;D;2;A;B;16;5;4;5;5;5;
BOA VISTA;RR;;;26;1;;C;6;B;A;;;;;;;
BOA VISTA;RR;;;38;1;;B;4;A;A;15;0;5;4;4;4;
BOA VISTA;RR;;;18;1;;N;4;A;A;;;;;;;
BOA VISTA;RR;;;30;1;;B;4;A;B;18;5;5;5;4;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;J;6;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;E;7;A;A;17;5;1;4;5;5;
BOA VISTA;RR;;;37;4;;E;5;A;E;14;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;3;A;A;14;5;0;5;5;5;
CANTA;RR;CANTA;RR;38;2;1;B;4;E;B;19;1;1;1;1;1;
BONFIM;RR;BONFIM;RR;17;2;1;C;5;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;B;2;A;B;16;5;5;5;5;5;
BOA VISTA;RR;;;22;1;;B;6;A;A;19;4;4;5;5;4;
ALTO ALEGRE;RR;;;26;1;;B;3;A;A;19;2;5;5;4;5;
BOA VISTA;RR;;;19;1;;C;4;A;A;;;;;;;
BOA VISTA;RR;;;32;1;;B;4;C;B;17;3;5;5;5;4;
AMAJARI;RR;;;43;1;;E;8;A;A;20;4;4;4;4;4;
BOA VISTA;RR;;;40;1;;B;2;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;38;1;;B;5;A;B;25;5;5;5;5;5;
MUCAJAI;RR;;;18;1;;C;4;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;B;4;A;A;17;5;0;5;5;5;
BOA VISTA;RR;;;17;3;;C;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;C;3;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;B;7;A;A;13;5;0;5;5;5;
BOA VISTA;RR;;;17;3;;B;6;A;A;;;;;;;
BOA VISTA;RR;;;26;1;;B;8;A;A;21;5;5;5;5;5;
BOA VISTA;RR;;;37;1;;B;5;A;A;25;1;4;4;4;4;
BOA VISTA;RR;;;15;3;;E;5;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;B;2;A;A;16;1;0;5;1;0;
BOA VISTA;RR;;;21;1;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;D;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;E;6;A;A;15;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;7;A;A;;;;;;;
BOA VISTA;RR;;;28;1;;B;4;A;C;24;0;5;2;5;5;
BOA VISTA;RR;;;20;1;;C;7;A;A;;;;;;;
BOA VISTA;RR;;;47;1;;A;2;A;A;16;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;A;5;A;A;16;4;4;4;4;5;
BOA VISTA;RR;;;36;1;;B;4;A;A;17;5;5;4;5;5;
BOA VISTA;RR;;;27;1;;C;12;A;A;15;5;0;0;0;3;
BOA VISTA;RR;;;22;1;;C;10;A;A;13;5;2;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;16;2;2;K;4;A;A;;;;;;;
BOA VISTA;RR;;;41;1;;B;4;E;A;17;5;5;5;5;5;
BOA VISTA;RR;;;37;1;;H;2;A;A;19;3;5;5;5;5;
BOA VISTA;RR;;;26;1;;D;9;A;A;23;5;5;5;5;5;
BOA VISTA;RR;;;25;1;;B;5;A;A;;;;;;;
MUCAJAI;RR;;;20;1;;H;6;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;C;7;A;A;17;5;5;5;5;5;
BOA VISTA;RR;;;17;3;;D;4;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;B;8;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;H;4;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;D;5;A;A;18;4;5;5;5;4;
UIRAMUTA;RR;;;29;1;;C;5;A;A;18;3;5;5;5;3;
BOA VISTA;RR;;;31;1;;C;12;A;A;19;5;0;0;0;0;
BOA VISTA;RR;;;20;1;;C;6;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;E;6;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;23;1;;B;6;A;A;20;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;2;B;5;A;A;16;5;0;5;5;0;
PACARAIMA;RR;PACARAIMA;RR;55;2;1;B;4;A;A;16;3;5;3;3;3;
BOA VISTA;RR;;;32;1;;B;1;A;B;23;0;5;5;3;5;
BOA VISTA;RR;;;41;1;;E;5;A;A;13;5;5;5;5;5;
BOA VISTA;RR;;;54;1;;C;3;A;A;17;5;3;5;4;0;
BOA VISTA;RR;;;20;1;;L;2;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;F;4;A;A;18;4;4;2;4;4;
BOA VISTA;RR;;;32;1;;G;4;A;A;25;0;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;5;A;A;17;5;0;5;5;5;
BOA VISTA;RR;;;20;3;;B;1;A;C;16;5;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;C;5;A;A;;;;;;;
BOA VISTA;RR;;;27;1;;C;3;A;A;22;0;5;5;3;0;
BOA VISTA;RR;;;43;1;;D;3;A;E;16;0;5;5;3;5;
BOA VISTA;RR;;;20;1;;B;4;A;A;15;5;0;5;5;5;
RORAINOPOLIS;RR;;;18;1;;B;5;A;A;16;4;0;5;5;4;
MUCAJAI;RR;;;18;1;;C;2;A;A;16;4;4;5;5;5;
BOA VISTA;RR;;;18;3;;C;6;A;A;16;2;0;5;5;4;
BOA VISTA;RR;;;21;1;;C;4;A;A;15;5;2;5;5;5;
MUCAJAI;RR;;;17;1;;B;3;A;A;13;3;0;4;4;5;
BOA VISTA;RR;;;24;1;;G;2;A;A;14;0;5;5;5;5;
BOA VISTA;RR;;;22;1;;C;5;A;A;18;5;1;5;5;5;
BOA VISTA;RR;;;16;3;;B;5;A;A;;;;;;;
CARACARAI;RR;CARACARAI;RR;17;2;1;B;4;A;A;;;;;;;
BOA VISTA;RR;;;25;1;;C;5;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;23;1;;H;4;A;A;19;3;0;5;5;0;
BOA VISTA;RR;;;22;1;;C;3;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;22;1;;B;5;A;A;17;5;5;5;5;5;
BOA VISTA;RR;;;24;4;;A;3;A;C;17;5;4;4;4;4;
BOA VISTA;RR;;;20;1;;C;3;B;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;2;A;A;;;;;;;
BOA VISTA;RR;;;35;1;;B;2;A;A;14;0;3;2;4;4;
BOA VISTA;RR;;;18;3;;C;2;A;A;15;5;5;5;5;5;
BOA VISTA;RR;;;22;3;;B;5;A;B;18;5;4;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;C;5;A;A;17;2;0;5;5;5;
BOA VISTA;RR;;;25;1;;B;2;A;B;16;4;5;5;5;5;
BOA VISTA;RR;;;27;1;;D;2;A;A;18;2;2;5;5;5;
BOA VISTA;RR;;;35;1;;B;2;C;A;15;5;5;5;5;5;
BOA VISTA;RR;;;22;3;;L;9;A;C;20;5;5;5;5;5;
MUCAJAI;RR;MUCAJAI;RR;19;2;1;B;4;A;B;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;8;A;A;17;2;2;4;5;5;
BOA VISTA;RR;;;33;1;;B;4;E;D;17;0;5;5;5;5;
BOA VISTA;RR;;;19;1;;B;5;A;A;17;5;1;5;5;5;
ALTO ALEGRE;RR;;;15;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;C;5;A;A;;;;;;;
IRACEMA;RR;;;19;3;;B;6;A;A;13;3;5;2;4;3;
BOA VISTA;RR;;;31;1;;D;8;A;A;21;5;5;5;3;4;
BOA VISTA;RR;;;29;1;;B;3;A;A;24;5;5;5;5;5;
BOA VISTA;RR;;;18;3;;E;9;B;A;;;;;;;
ALTO ALEGRE;RR;ALTO ALEGRE;RR;19;2;1;I;11;A;A;;;;;;;
CANTA;RR;;;28;1;;E;3;A;A;23;5;5;5;5;5;
BOA VISTA;RR;;;18;1;;I;5;A;A;;;;;;;
BOA VISTA;RR;;;17;1;;F;5;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;B;4;A;A;17;5;5;5;5;5;
BOA VISTA;RR;;;22;4;;B;5;A;D;18;5;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;D;3;A;A;15;3;0;5;5;5;
BOA VISTA;RR;;;32;1;;D;8;E;A;;;;;;;
BOA VISTA;RR;;;22;1;;B;3;B;A;20;5;5;5;5;5;
BOA VISTA;RR;;;19;1;;C;3;A;A;15;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;4;A;A;16;2;0;3;2;2;
BOA VISTA;RR;BOA VISTA;RR;16;2;1;G;5;A;A;;;;;;;
BOA VISTA;RR;;;36;4;;C;5;E;E;13;5;5;3;3;0;
BOA VISTA;RR;;;17;3;;B;3;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;B;2;A;A;15;1;0;5;2;2;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;F;5;A;A;16;4;0;5;5;4;
BOA VISTA;RR;;;18;1;;E;8;A;A;17;5;0;5;5;3;
BOA VISTA;RR;;;23;1;;C;3;A;A;16;4;2;5;5;1;
BOA VISTA;RR;;;17;1;;L;7;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;H;3;A;A;;;;;;;
CAROEBE;RR;CAROEBE;RR;18;2;1;B;5;A;A;16;0;0;5;4;0;
BOA VISTA;RR;;;21;1;;D;4;A;A;18;5;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;16;2;1;F;5;A;A;;;;;;;
BOA VISTA;RR;;;34;1;;C;10;A;A;23;5;5;5;5;5;
CANTA;RR;;;25;3;;A;5;B;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;C;6;A;A;;;;;;;
BOA VISTA;RR;;;29;1;;C;3;A;B;21;5;5;5;5;5;
BOA VISTA;RR;;;36;1;;F;5;A;A;16;4;4;4;5;4;
BOA VISTA;RR;;;19;1;;B;1;A;A;16;5;0;5;4;5;
BOA VISTA;RR;;;38;1;;G;7;A;A;19;5;5;5;5;5;
BOA VISTA;RR;;;38;1;;B;9;A;D;25;4;5;4;5;4;
BOA VISTA;RR;;;22;1;;B;2;A;A;15;5;0;5;5;5;
BOA VISTA;RR;;;26;1;;F;6;A;A;18;5;2;5;5;3;
BOA VISTA;RR;;;33;1;;C;2;A;A;18;5;3;5;5;0;
BOA VISTA;RR;;;17;3;;C;6;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;B;2;A;A;18;5;3;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;G;6;A;A;17;5;5;5;5;5;
BOA VISTA;RR;;;27;1;;B;5;A;A;23;5;5;5;5;5;
BOA VISTA;RR;;;32;1;;B;6;A;A;17;3;5;5;5;5;
CARACARAI;RR;;;18;1;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;33;1;;E;4;A;B;17;5;5;5;4;2;
BOA VISTA;RR;;;28;1;;C;4;A;A;20;3;3;3;4;4;
BOA VISTA;RR;;;17;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;25;1;;B;3;A;A;19;0;5;0;5;5;
CARACARAI;RR;;;24;1;;B;8;A;A;14;5;5;2;5;2;
BOA VISTA;RR;;;35;1;;D;3;A;A;25;3;3;3;3;3;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;H;4;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;B;7;A;A;17;1;1;1;1;0;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;5;A;A;;;;;;;
IRACEMA;RR;;;14;3;;K;6;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;B;7;A;A;14;5;2;2;5;5;
BOA VISTA;RR;;;18;1;;B;5;A;A;17;3;0;5;4;4;
BOA VISTA;RR;;;28;1;;B;1;C;A;14;5;0;5;5;5;
BOA VISTA;RR;;;27;1;;C;10;A;A;;;;;;;
BOA VISTA;RR;;;34;1;;B;4;A;D;25;2;5;5;5;5;
BOA VISTA;RR;;;42;1;;E;3;A;E;17;0;5;0;5;5;
BOA VISTA;RR;;;27;1;;B;5;A;A;18;4;5;5;5;5;
BOA VISTA;RR;;;47;1;;H;2;E;E;14;5;5;5;3;0;
BOA VISTA;RR;;;36;3;;A;4;E;E;15;5;5;5;5;0;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;C;5;A;A;16;5;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;C;6;A;A;15;3;0;3;5;1;
BOA VISTA;RR;;;21;1;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;C;4;A;A;;;;;;;
BOA VISTA;RR;;;26;1;;G;4;A;A;16;0;5;5;5;5;
BOA VISTA;RR;;;43;1;;J;2;C;E;14;2;4;5;5;5;
BOA VISTA;RR;;;40;1;;B;1;B;E;18;0;0;5;5;5;
BOA VISTA;RR;;;42;1;;B;6;B;B;13;5;5;5;5;5;
BOA VISTA;RR;;;38;1;;B;2;A;D;14;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;2;E;4;A;A;;;;;;;
BOA VISTA;RR;;;26;1;;B;1;A;C;14;4;0;5;5;5;
BOA VISTA;RR;;;25;1;;B;2;A;A;19;5;4;5;5;4;
RORAINOPOLIS;RR;;;14;3;;E;4;A;A;;;;;;;
MUCAJAI;RR;;;20;1;;E;9;A;A;;;;;;;
BOA VISTA;RR;;;28;1;;B;3;A;A;18;1;5;3;1;4;
PACARAIMA;RR;;;18;1;;C;3;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;H;1;A;A;13;4;2;5;5;0;
BOA VISTA;RR;;;18;3;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;30;1;;F;5;A;A;18;5;0;5;3;5;
BOA VISTA;RR;;;25;1;;C;5;A;A;18;5;0;5;5;5;
BOA VISTA;RR;;;27;1;;B;2;A;A;22;1;5;5;5;5;
BOA VISTA;RR;;;27;1;;C;8;C;A;14;0;5;5;5;5;
BOA VISTA;RR;;;22;1;;C;4;A;A;14;5;0;5;4;5;
BOA VISTA;RR;;;18;1;;G;5;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;10;A;A;;;;;;;
BOA VISTA;RR;;;57;1;;B;6;B;C;20;5;5;5;5;5;
BOA VISTA;RR;;;18;3;;B;2;B;A;;;;;;;
BOA VISTA;RR;;;39;1;;F;8;A;A;13;2;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;D;4;A;A;17;4;4;4;5;4;
BOA VISTA;RR;;;20;1;;B;9;A;A;17;5;5;5;5;5;
BOA VISTA;RR;;;32;1;;D;2;A;A;22;0;5;5;5;0;
CARACARAI;RR;;;19;1;;B;2;A;A;17;5;0;5;5;1;
BOA VISTA;RR;;;39;1;;B;4;C;B;25;5;5;5;5;5;
CANTA;RR;;;27;1;;B;6;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;33;1;;C;2;C;A;20;5;5;5;5;5;
CARACARAI;RR;CARACARAI;RR;16;2;1;F;3;A;A;;;;;;;
BOA VISTA;RR;;;25;1;;B;8;A;A;18;5;3;5;5;3;
BOA VISTA;RR;;;17;3;;B;2;A;A;16;3;0;5;5;2;
BOA VISTA;RR;;;19;1;;C;6;A;A;;;;;;;
BOA VISTA;RR;;;38;1;;B;10;C;A;17;5;5;5;5;5;
BOA VISTA;RR;;;22;1;;C;6;A;A;21;3;0;5;5;4;
BOA VISTA;RR;;;16;3;;E;5;A;A;16;5;0;1;5;3;
SAO LUIZ;RR;;;20;1;;B;7;A;A;18;0;0;5;5;5;
BOA VISTA;RR;;;33;1;;B;2;A;A;15;5;5;5;5;4;
MUCAJAI;RR;;;21;1;;B;3;A;A;18;2;5;5;5;5;
BOA VISTA;RR;;;17;3;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;45;1;;B;3;A;A;19;2;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;3;;C;6;A;A;16;2;2;4;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;2;H;5;A;A;;;;;;;
BOA VISTA;RR;;;27;1;;G;6;A;A;16;3;5;5;5;5;
BOA VISTA;RR;;;27;1;;C;6;A;A;17;5;5;5;5;5;
BOA VISTA;RR;;;16;3;;G;3;A;A;;;;;;;
BOA VISTA;RR;;;29;1;;C;7;A;A;18;5;3;5;5;5;
SAO JOAO DA BALIZA;RR;SAO JOAO DA BALIZA;RR;17;2;1;A;7;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;24;1;;B;3;A;A;18;5;4;3;3;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;C;5;A;A;16;4;0;5;5;3;
BOA VISTA;RR;;;23;1;;C;6;A;A;20;5;5;5;5;5;
BOA VISTA;RR;;;40;1;;C;5;C;A;20;5;4;4;4;3;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;G;6;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;B;2;A;A;13;5;2;5;5;5;
BOA VISTA;RR;;;21;1;;B;5;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;22;1;;D;6;A;A;18;3;4;5;5;5;
BOA VISTA;RR;;;24;1;;E;3;A;A;13;5;0;0;0;0;
BOA VISTA;RR;;;19;1;;D;4;A;A;17;5;5;5;5;5;
BOA VISTA;RR;;;19;1;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;B;6;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;B;6;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;4;A;A;16;5;4;5;5;5;
BOA VISTA;RR;;;49;1;;C;4;A;A;13;2;4;4;4;4;
BOA VISTA;RR;;;41;1;;B;6;A;A;15;0;5;5;5;5;
BOA VISTA;RR;;;15;3;;H;6;A;A;;;;;;;
BOA VISTA;RR;;;24;1;;B;7;A;A;16;0;5;0;5;5;
BOA VISTA;RR;;;18;3;;B;5;A;A;17;5;0;5;5;5;
BOA VISTA;RR;;;27;1;;B;3;A;A;18;5;0;5;5;5;
BOA VISTA;RR;;;24;1;;B;9;A;A;18;4;5;4;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;C;8;A;A;18;5;5;4;5;4;
BOA VISTA;RR;;;23;1;;D;3;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;32;1;;F;14;A;C;15;5;5;5;5;5;
BOA VISTA;RR;;;26;1;;B;4;B;B;18;5;5;5;5;5;
BOA VISTA;RR;;;19;1;;B;6;A;A;15;5;2;5;5;4;
BOA VISTA;RR;;;18;1;;H;4;A;A;;;;;;;
BOA VISTA;RR;;;39;1;;B;3;C;A;15;3;5;5;5;5;
BOA VISTA;RR;;;45;1;;B;4;A;E;16;5;5;5;5;5;
RORAINOPOLIS;RR;;;17;1;;B;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;16;2;2;J;5;A;A;;;;;;;
BOA VISTA;RR;;;24;1;;C;5;A;A;19;4;0;5;5;5;
BOA VISTA;RR;;;19;1;;H;5;A;A;;;;;;;
BOA VISTA;RR;;;34;1;;I;3;A;E;16;1;5;5;5;5;
BOA VISTA;RR;;;19;1;;E;8;A;A;;;;;;;
BONFIM;RR;BONFIM;RR;18;2;1;G;4;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;D;7;A;A;19;5;3;5;5;5;
BOA VISTA;RR;;;32;1;;A;1;A;A;18;5;4;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;5;A;A;;;;;;;
BOA VISTA;RR;BONFIM;RR;17;2;1;B;7;A;A;;;;;;;
BOA VISTA;RR;;;30;1;;B;4;A;A;18;0;5;5;5;0;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;C;9;A;A;;;;;;;
BOA VISTA;RR;;;30;1;;C;6;A;B;18;3;3;4;3;2;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;5;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;5;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;2;K;8;A;A;;;;;;;
CANTA;RR;;;31;1;;B;3;A;E;13;1;5;5;2;5;
BOA VISTA;RR;;;29;1;;B;6;A;A;18;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;2;C;9;A;A;15;5;3;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;6;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;2;D;5;A;A;15;5;0;4;5;5;
PACARAIMA;RR;;;15;3;;B;6;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;E;4;A;A;18;5;0;5;0;0;
BOA VISTA;RR;BOA VISTA;RR;18;2;2;B;3;A;A;15;5;0;5;5;0;
SAO JOAO DA BALIZA;RR;;;40;1;;B;2;A;A;24;1;5;5;5;5;
ALTO ALEGRE;RR;;;24;1;;E;6;A;A;21;3;0;3;3;3;
BOA VISTA;RR;;;33;1;;F;3;A;A;18;0;1;1;0;1;
PACARAIMA;RR;;;19;1;;B;10;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;5;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;2;B;5;A;A;;;;;;;
BOA VISTA;RR;;;26;1;;B;6;D;A;16;5;5;5;5;5;
MUCAJAI;RR;;;27;1;;B;6;A;A;21;3;5;5;5;5;
ALTO ALEGRE;RR;;;22;1;;B;4;A;A;17;5;0;5;5;4;
BOA VISTA;RR;;;31;1;;C;7;C;A;25;5;5;5;5;1;
BOA VISTA;RR;;;27;1;;G;4;A;A;18;1;5;1;1;2;
BOA VISTA;RR;;;18;1;;C;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;2;B;4;A;A;16;5;5;0;5;5;
BOA VISTA;RR;;;39;1;;B;9;A;E;18;5;0;0;5;0;
BOA VISTA;RR;;;33;1;;C;5;A;A;18;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;2;C;5;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;2;C;7;A;A;14;1;0;2;5;2;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;F;4;A;A;16;5;4;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;2;B;2;A;A;14;5;5;5;5;5;
BOA VISTA;RR;;;25;1;;C;4;A;A;22;5;0;5;5;5;
BOA VISTA;RR;;;18;3;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;28;1;;C;3;C;A;14;1;5;5;5;5;
BOA VISTA;RR;;;30;1;;C;5;B;B;16;0;5;5;5;5;
BOA VISTA;RR;;;19;1;;C;7;A;A;;;;;;;
CARACARAI;RR;CARACARAI;RR;17;2;1;A;4;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;B;4;A;A;18;3;0;5;3;4;
BOA VISTA;RR;;;19;1;;C;4;A;A;;;;;;;
