NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
PORTO VELHO;RO;;;57;1;;H;5;E;E;18;0;5;5;5;5;
CACOAL;RO;;;22;1;;D;3;A;B;13;5;5;5;5;5;
ARIQUEMES;RO;;;39;1;;H;3;A;A;21;4;4;4;3;3;
RIO CRESPO;RO;;;16;3;;B;6;A;A;;;;;;;
ROLIM DE MOURA;RO;;;18;1;;C;2;A;A;16;5;2;5;5;5;
NOVA BRASILANDIA D OESTE;RO;;;20;1;;D;2;A;A;16;0;3;3;4;4;
PORTO VELHO;RO;;;20;1;;G;6;A;A;20;5;0;5;5;5;
PORTO VELHO;RO;;;29;1;;C;8;A;A;18;5;5;5;5;5;
CACOAL;RO;;;25;1;;B;2;A;A;21;5;0;5;5;5;
PIMENTA BUENO;RO;;;22;1;;G;2;A;A;14;4;5;5;1;5;
PORTO VELHO;RO;;;18;3;;B;5;A;A;;;;;;;
PIMENTA BUENO;RO;;;21;1;;D;4;A;A;17;5;5;5;5;5;
ARIQUEMES;RO;ARIQUEMES;RO;19;2;1;G;5;A;A;;;;;;;
JARU;RO;;;20;1;;C;6;A;A;18;5;0;5;5;5;
PORTO VELHO;RO;;;43;1;;F;2;B;B;16;2;3;3;1;4;
PORTO VELHO;RO;;;54;1;;M;2;A;A;17;1;3;3;3;3;
URUPA;RO;;;19;1;;C;5;A;A;;;;;;;
JARU;RO;JARU;RO;49;2;1;B;2;E;E;20;0;5;5;5;5;
MACHADINHO D OESTE;RO;;;36;1;;C;5;B;E;13;1;1;5;5;5;
JI-PARANA;RO;;;37;1;;J;6;E;E;13;0;5;3;3;5;
PORTO VELHO;RO;;;20;1;;H;6;A;A;18;4;0;4;4;4;
JI-PARANA;RO;;;19;1;;F;2;A;A;18;5;0;5;5;5;
MONTE NEGRO;RO;;;18;1;;C;5;A;A;;;;;;;
PORTO VELHO;RO;;;15;3;;B;4;A;A;;;;;;;
MINISTRO ANDREAZZA;RO;;;36;1;;B;5;A;C;;;;;;;
RIO CRESPO;RO;;;23;1;;B;3;A;B;19;2;5;5;3;5;
ARIQUEMES;RO;;;33;1;;F;3;A;A;13;5;5;5;5;5;
CACOAL;RO;;;38;1;;D;4;A;A;18;0;5;5;5;2;
NOVA BRASILANDIA D OESTE;RO;NOVA BRASILANDIA D OESTE;RO;17;2;1;D;4;A;A;;;;;;;
JARU;RO;JARU;RO;17;2;1;H;6;A;A;;;;;;;
PORTO VELHO;RO;;;34;1;;J;2;A;A;18;1;5;5;0;2;
PORTO VELHO;RO;;;17;3;;J;4;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;2;Q;4;A;A;;;;;;;
PORTO VELHO;RO;;;23;1;;B;4;A;B;18;5;5;5;5;5;
PORTO VELHO;RO;;;18;1;;F;4;A;A;;;;;;;
GUAJARA-MIRIM;RO;;;19;1;;F;7;A;A;19;4;3;5;5;5;
PORTO VELHO;RO;;;27;1;;D;3;A;A;;;;;;;
ROLIM DE MOURA;RO;;;31;1;;C;4;A;A;18;5;5;3;5;3;
CACOAL;RO;;;41;1;;G;2;A;A;18;0;5;5;5;5;
ALTO PARAISO;RO;ALTO PARAISO;RO;25;2;1;A;2;A;E;15;0;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;19;2;1;B;3;A;A;;;;;;;
NOVA MAMORE;RO;;;24;4;;B;5;A;D;19;3;5;5;5;5;
JI-PARANA;RO;;;21;1;;B;3;A;A;15;5;0;4;5;4;
GUAJARA-MIRIM;RO;;;21;1;;D;4;A;A;18;5;5;5;5;5;
PORTO VELHO;RO;;;22;1;;B;2;A;A;;;;;;;
PIMENTA BUENO;RO;;;26;1;;C;2;A;A;16;0;5;5;5;5;
JI-PARANA;RO;;;18;3;;E;5;A;A;16;3;0;3;3;0;
ESPIGAO D OESTE;RO;;;27;1;;B;5;E;A;16;2;5;5;5;3;
PORTO VELHO;RO;;;27;1;;C;2;A;A;23;0;3;5;5;0;
GUAJARA-MIRIM;RO;;;25;1;;C;5;B;A;;;;;;;
JI-PARANA;RO;JI-PARANA;RO;18;2;1;D;5;A;A;16;5;1;5;5;5;
ROLIM DE MOURA;RO;;;45;1;;C;5;B;B;15;2;3;4;5;5;
PORTO VELHO;RO;;;28;1;;E;4;A;A;25;5;1;5;5;5;
JARU;RO;;;17;3;;B;3;A;A;;;;;;;
PIMENTA BUENO;RO;;;24;1;;B;1;A;A;18;2;0;5;5;4;
JI-PARANA;RO;JI-PARANA;RO;17;2;1;G;2;A;A;15;2;0;5;5;5;
PORTO VELHO;RO;;;19;1;;L;4;A;A;;;;;;;
JI-PARANA;RO;;;25;3;;I;6;B;C;13;5;5;5;5;5;
ARIQUEMES;RO;;;25;3;;C;5;C;B;17;5;5;3;4;5;
GUAJARA-MIRIM;RO;;;34;1;;M;3;A;A;18;0;5;5;0;5;
JI-PARANA;RO;JI-PARANA;RO;18;2;1;C;4;A;A;;;;;;;
NOVA UNIAO;RO;NOVA UNIAO;RO;17;2;1;C;3;A;A;;;;;;;
GUAJARA-MIRIM;RO;;;26;1;;C;3;A;A;19;3;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;19;2;1;H;4;B;A;;;;;;;
SANTA LUZIA D OESTE;RO;;;34;1;;B;2;A;A;18;4;0;5;5;3;
ARIQUEMES;RO;ARIQUEMES;RO;18;2;1;D;3;A;A;;;;;;;
SAO FRANCISCO DO GUAPORE;RO;SAO FRANCISCO DO GUAPORE;RO;21;2;1;B;5;A;C;15;3;0;5;5;5;
ALTO ALEGRE DOS PARECIS;RO;;;19;1;;B;7;A;A;17;5;5;5;5;5;
JI-PARANA;RO;;;24;1;;C;2;A;A;14;5;5;4;4;5;
PRESIDENTE MEDICI;RO;;;27;1;;H;3;A;A;;;;;;;
ALTA FLORESTA D OESTE;RO;;;23;1;;F;2;A;A;16;5;5;5;5;5;
CORUMBIARA;RO;;;18;1;;D;4;A;A;15;1;0;1;1;1;
PORTO VELHO;RO;;;19;1;;D;3;A;A;18;5;5;5;5;5;
MIRANTE DA SERRA;RO;;;25;1;;E;3;A;A;21;5;5;5;5;5;
PORTO VELHO;RO;;;37;1;;G;5;A;A;17;3;3;2;2;0;
CACOAL;RO;;;18;1;;F;5;A;A;;;;;;;
PORTO VELHO;RO;;;17;3;;C;5;A;A;;;;;;;
PORTO VELHO;RO;;;17;3;;B;5;A;A;;;;;;;
SAO MIGUEL DO GUAPORE;RO;COLORADO DO OESTE;RO;18;2;1;C;5;A;A;;;;;;;
JARU;RO;JARU;RO;17;2;1;G;6;A;A;16;5;0;5;5;0;
ROLIM DE MOURA;RO;;;30;1;;F;3;A;A;17;5;4;4;4;4;
PORTO VELHO;RO;;;22;1;;C;4;A;A;17;5;0;5;4;5;
VALE DO PARAISO;RO;;;20;1;;B;2;A;A;;;;;;;
ARIQUEMES;RO;ARIQUEMES;RO;19;2;1;C;3;A;A;17;5;5;5;5;5;
PORTO VELHO;RO;;;32;4;;B;2;A;E;19;4;5;5;5;5;
JARU;RO;;;29;1;;F;6;A;A;20;4;0;5;3;3;
CACOAL;RO;;;16;3;;D;3;A;A;;;;;;;
PORTO VELHO;RO;;;21;1;;D;6;A;A;14;5;5;5;5;5;
PORTO VELHO;RO;;;37;1;;B;4;D;C;18;5;5;5;5;5;
PORTO VELHO;RO;;;23;4;;C;6;D;A;;;;;;;
PORTO VELHO;RO;;;20;1;;C;5;A;A;15;5;5;5;5;5;
CACOAL;RO;;;21;4;;B;2;C;C;14;5;5;5;5;5;
PORTO VELHO;RO;;;38;1;;D;2;A;A;14;5;0;5;5;5;
PIMENTA BUENO;RO;;;24;1;;D;4;A;A;17;5;0;5;5;5;
ESPIGAO D OESTE;RO;;;18;4;;D;2;B;B;14;5;1;5;5;5;
PORTO VELHO;RO;;;18;3;;B;5;A;A;;;;;;;
MACHADINHO D OESTE;RO;;;16;3;;F;4;A;A;14;5;0;5;5;4;
PORTO VELHO;RO;;;27;1;;G;3;A;A;16;5;5;5;5;5;
PORTO VELHO;RO;;;21;1;;C;4;A;A;14;5;5;5;5;4;
PORTO VELHO;RO;;;15;3;;J;5;A;A;;;;;;;
CACOAL;RO;;;25;1;;E;3;A;A;14;3;5;5;5;5;
GUAJARA-MIRIM;RO;GUAJARA-MIRIM;RO;28;2;1;B;4;A;E;20;3;3;5;5;5;
PORTO VELHO;RO;;;28;1;;N;3;A;A;18;5;5;5;5;5;
ARIQUEMES;RO;;;32;1;;D;3;A;E;14;5;5;5;5;5;
GUAJARA-MIRIM;RO;;;32;1;;H;3;A;A;17;5;5;5;5;5;
NOVA BRASILANDIA D OESTE;RO;;;21;3;;B;5;A;A;15;5;0;5;5;5;
JARU;RO;;;26;1;;H;4;A;A;17;5;5;3;5;5;
VILHENA;RO;;;19;1;;F;3;A;A;18;3;1;4;4;5;
PORTO VELHO;RO;;;24;4;;B;3;A;D;21;4;5;5;5;5;
ARIQUEMES;RO;;;24;1;;D;2;A;A;14;0;5;4;5;5;
ALTA FLORESTA D OESTE;RO;;;18;3;;F;5;A;A;;;;;;;
JI-PARANA;RO;;;29;1;;B;3;B;A;17;1;1;1;1;1;
ESPIGAO D OESTE;RO;;;30;3;;C;2;E;A;18;5;5;5;5;5;
PORTO VELHO;RO;;;33;1;;G;4;E;B;;;;;;;
PORTO VELHO;RO;;;36;1;;B;2;A;A;18;3;5;4;4;3;
PORTO VELHO;RO;;;14;4;;D;4;A;A;;;;;;;
PIMENTA BUENO;RO;;;31;1;;B;1;B;B;16;3;0;5;5;5;
PORTO VELHO;RO;;;18;3;;D;5;A;A;;;;;;;
CAMPO NOVO DE RONDONIA;RO;;;21;1;;C;4;A;A;14;5;5;5;5;5;
VILHENA;RO;;;29;1;;B;2;A;A;21;0;0;5;5;5;
PORTO VELHO;RO;;;18;3;;D;5;A;B;18;5;5;5;5;5;
PORTO VELHO;RO;;;26;1;;E;2;B;A;18;5;5;5;5;5;
NOVA MAMORE;RO;;;20;1;;D;4;A;A;18;4;0;4;5;1;
ALTA FLORESTA D OESTE;RO;;;20;1;;B;1;A;A;16;0;0;5;5;5;
PORTO VELHO;RO;;;17;3;;C;3;A;A;16;4;0;3;4;2;
PORTO VELHO;RO;;;20;1;;D;3;A;A;15;2;0;5;5;5;
GUAJARA-MIRIM;RO;;;21;3;;B;10;A;D;13;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;33;2;1;B;1;A;E;22;0;0;5;5;5;
JARU;RO;CACAULANDIA;RO;26;2;1;C;5;B;A;;;;;;;
PARECIS;RO;;;16;3;;C;5;A;A;;;;;;;
GUAJARA-MIRIM;RO;;;20;1;;B;5;A;A;18;5;5;5;5;5;
PORTO VELHO;RO;;;19;3;;F;3;A;A;;;;;;;
CEREJEIRAS;RO;;;35;1;;G;3;A;A;19;5;0;5;0;5;
PORTO VELHO;RO;;;31;1;;D;6;E;E;18;0;5;5;5;5;
VILHENA;RO;VILHENA;RO;44;2;1;D;5;E;D;13;0;5;5;5;2;
PORTO VELHO;RO;;;15;3;;E;5;A;A;;;;;;;
PORTO VELHO;RO;;;36;1;;C;4;A;A;20;4;0;5;5;5;
MINISTRO ANDREAZZA;RO;;;28;1;;E;3;A;A;14;5;5;5;5;5;
PORTO VELHO;RO;;;27;1;;O;2;A;A;19;4;5;4;4;4;
MONTE NEGRO;RO;;;36;1;;E;4;E;B;16;3;5;5;5;3;
MINISTRO ANDREAZZA;RO;;;27;4;;D;2;A;E;18;0;5;5;5;3;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;C;5;A;A;;;;;;;
ARIQUEMES;RO;;;21;1;;D;1;A;A;18;5;4;5;5;5;
CACOAL;RO;;;18;1;;C;4;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;19;2;1;H;5;A;A;;;;;;;
ARIQUEMES;RO;;;20;1;;B;2;A;C;16;5;5;5;4;1;
JI-PARANA;RO;;;31;1;;B;3;E;B;13;0;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;D;4;A;A;15;5;3;5;5;5;
PORTO VELHO;RO;;;26;1;;D;4;A;B;15;0;5;5;5;5;
PORTO VELHO;RO;;;42;1;;C;4;A;A;15;5;5;5;5;5;
PORTO VELHO;RO;;;28;1;;D;3;A;A;21;5;0;3;4;3;
PORTO VELHO;RO;;;29;1;;E;2;A;A;24;2;0;5;0;0;
GOVERNADOR JORGE TEIXEIRA;RO;;;25;1;;B;2;C;A;16;0;3;5;5;5;
PRESIDENTE MEDICI;RO;;;25;1;;E;3;A;A;18;5;5;5;5;5;
MACHADINHO D OESTE;RO;;;18;3;;B;3;A;A;;;;;;;
PORTO VELHO;RO;;;21;1;;E;5;A;A;20;4;1;5;5;5;
PORTO VELHO;RO;;;30;1;;B;2;A;A;17;5;5;5;5;5;
VILHENA;RO;;;35;1;;C;5;A;C;14;5;5;5;5;5;
JI-PARANA;RO;;;34;1;;B;5;A;A;16;1;5;4;4;1;
CACOAL;RO;;;34;4;;I;2;E;C;18;5;3;5;5;5;
ARIQUEMES;RO;ARIQUEMES;RO;19;2;1;B;6;A;A;17;5;5;5;5;5;
PORTO VELHO;RO;;;18;1;;B;3;A;A;16;4;0;5;5;5;
JI-PARANA;RO;JI-PARANA;RO;28;2;1;C;4;A;A;16;4;0;5;4;0;
OURO PRETO DO OESTE;RO;OURO PRETO DO OESTE;RO;17;2;1;B;4;A;A;;;;;;;
ROLIM DE MOURA;RO;;;30;1;;F;5;A;A;20;3;5;5;5;5;
JI-PARANA;RO;;;19;4;;B;3;A;B;16;5;0;5;5;1;
ALTO PARAISO;RO;ALTO PARAISO;RO;19;2;1;C;2;A;A;17;5;5;5;5;5;
GUAJARA-MIRIM;RO;;;24;1;;C;3;A;C;22;2;5;1;3;2;
ARIQUEMES;RO;;;21;1;;C;3;A;A;16;5;0;5;5;5;
SAO MIGUEL DO GUAPORE;RO;;;19;1;;D;6;A;A;16;5;5;5;5;3;
ROLIM DE MOURA;RO;;;24;1;;B;3;A;A;14;2;5;4;5;4;
BURITIS;RO;;;26;1;;F;5;C;A;17;4;0;5;5;2;
PORTO VELHO;RO;;;33;3;;B;5;A;E;23;5;5;5;5;5;
VALE DO ANARI;RO;;;21;1;;B;4;A;B;;;;;;;
URUPA;RO;;;20;3;;B;5;A;D;16;4;0;4;4;4;
GUAJARA-MIRIM;RO;;;19;1;;B;6;A;A;17;1;0;1;1;1;
PORTO VELHO;RO;;;19;4;;C;7;A;D;18;5;5;5;5;5;
CUJUBIM;RO;;;32;1;;B;7;A;A;13;5;5;5;5;5;
PORTO VELHO;RO;;;37;1;;C;3;A;A;17;0;5;5;5;5;
CUJUBIM;RO;;;18;1;;F;4;A;A;17;1;0;5;5;4;
JARU;RO;JARU;RO;40;4;;B;5;D;E;18;5;5;5;5;0;
ALTA FLORESTA D OESTE;RO;;;26;1;;C;5;A;B;14;5;5;5;5;5;
NOVA UNIAO;RO;NOVA UNIAO;RO;17;2;1;I;3;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;22;2;1;E;2;A;C;16;3;3;5;5;4;
PIMENTA BUENO;RO;PIMENTA BUENO;RO;16;2;1;C;5;A;A;15;1;0;5;5;5;
ARIQUEMES;RO;;;45;4;;D;5;E;A;18;5;3;5;4;4;
GUAJARA-MIRIM;RO;;;45;1;;E;5;A;C;17;5;5;5;5;5;
GUAJARA-MIRIM;RO;;;28;1;;O;3;A;A;18;4;0;3;1;3;
SANTA LUZIA D OESTE;RO;SAO FELIPE D OESTE;RO;18;2;1;D;3;A;A;16;5;0;5;5;5;
JI-PARANA;RO;;;20;1;;F;4;A;B;17;5;0;5;5;5;
PORTO VELHO;RO;;;24;1;;D;2;A;A;15;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;C;4;A;A;;;;;;;
JI-PARANA;RO;;;21;1;;C;2;A;A;18;5;0;5;5;0;
JI-PARANA;RO;;;36;1;;G;5;A;A;19;0;5;5;5;5;
URUPA;RO;;;19;1;;E;5;A;A;;;;;;;
PORTO VELHO;RO;;;20;1;;B;5;A;A;19;5;1;5;5;5;
VILHENA;RO;;;18;4;;B;4;B;C;17;5;0;5;5;5;
PORTO VELHO;RO;;;20;1;;C;2;A;A;17;0;1;5;5;4;
PORTO VELHO;RO;;;17;3;;B;3;A;A;;;;;;;
ROLIM DE MOURA;RO;;;19;1;;D;3;A;A;16;4;0;5;5;5;
PORTO VELHO;RO;;;17;3;;D;6;A;A;;;;;;;
PORTO VELHO;RO;;;23;1;;C;5;A;A;18;5;2;4;5;4;
PORTO VELHO;RO;;;31;1;;C;2;A;B;15;3;4;5;5;4;
JARU;RO;;;45;1;;C;4;A;D;24;0;5;5;5;0;
ROLIM DE MOURA;RO;;;21;1;;F;6;A;A;16;3;3;4;4;4;
PORTO VELHO;RO;;;18;3;;C;3;A;A;18;0;0;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;F;5;A;A;;;;;;;
JARU;RO;;;25;1;;E;5;A;A;17;5;5;5;5;5;
ALTA FLORESTA D OESTE;RO;;;15;3;;G;2;A;A;;;;;;;
PORTO VELHO;RO;;;22;1;;F;3;A;A;18;4;0;5;2;5;
CACOAL;RO;;;18;1;;C;3;A;A;;;;;;;
PRESIDENTE MEDICI;RO;;;23;1;;B;2;A;A;19;5;5;5;5;5;
VILHENA;RO;;;27;1;;D;4;A;A;17;4;3;4;4;4;
ARIQUEMES;RO;;;40;1;;D;5;A;A;13;5;5;5;5;5;
JI-PARANA;RO;;;33;3;;B;4;A;A;;;;;;;
BURITIS;RO;;;17;3;;C;3;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;B;6;A;A;18;5;5;5;5;5;
PIMENTA BUENO;RO;;;18;1;;C;3;A;A;;;;;;;
CACOAL;RO;;;19;1;;H;4;A;A;;;;;;;
CACOAL;RO;;;30;1;;F;2;B;B;15;0;5;5;0;4;
JI-PARANA;RO;;;19;1;;G;3;A;A;16;5;0;5;5;5;
PORTO VELHO;RO;;;19;1;;G;9;A;A;15;5;1;5;5;5;
NOVA UNIAO;RO;NOVA UNIAO;RO;20;2;1;B;2;A;A;;;;;;;
SAO MIGUEL DO GUAPORE;RO;;;16;3;;D;7;A;A;14;0;0;1;5;1;
NOVA BRASILANDIA D OESTE;RO;;;17;3;;B;6;A;A;13;5;5;5;5;3;
PORTO VELHO;RO;;;35;1;;C;4;A;A;20;5;5;5;5;5;
ESPIGAO D OESTE;RO;;;16;3;;B;4;A;A;;;;;;;
PORTO VELHO;RO;;;26;4;;C;6;E;A;24;5;5;5;5;5;
CACOAL;RO;;;38;1;;F;5;A;A;16;5;5;5;5;5;
SERINGUEIRAS;RO;;;22;1;;B;3;A;A;21;5;4;5;4;4;
GUAJARA-MIRIM;RO;GUAJARA-MIRIM;RO;33;2;1;B;6;E;C;;;;;;;
PIMENTA BUENO;RO;;;33;1;;D;5;E;E;17;1;5;5;5;5;
CACOAL;RO;;;19;1;;G;5;A;A;14;4;0;5;5;1;
ROLIM DE MOURA;RO;;;28;1;;G;4;A;A;18;5;5;5;5;5;
ROLIM DE MOURA;RO;;;35;1;;H;4;A;A;18;5;5;5;5;5;
OURO PRETO DO OESTE;RO;;;16;3;;E;4;A;A;14;5;0;5;5;5;
PORTO VELHO;RO;;;19;1;;E;5;A;A;14;4;0;5;5;5;
MACHADINHO D OESTE;RO;;;18;1;;D;4;A;A;17;3;0;5;5;0;
JI-PARANA;RO;JI-PARANA;RO;18;2;1;D;4;A;A;15;3;2;5;4;5;
GUAJARA-MIRIM;RO;GUAJARA-MIRIM;RO;26;2;1;C;3;A;D;25;0;5;5;5;5;
JARU;RO;;;16;3;;C;4;A;A;;;;;;;
ARIQUEMES;RO;;;18;1;;F;1;A;A;;;;;;;
CAMPO NOVO DE RONDONIA;RO;;;25;1;;C;4;A;A;13;5;5;5;5;5;
ALTO ALEGRE DOS PARECIS;RO;;;23;1;;B;2;A;A;18;0;0;0;0;0;
CHUPINGUAIA;RO;CHUPINGUAIA;RO;19;2;1;E;4;B;A;18;3;0;4;5;4;
PORTO VELHO;RO;;;20;1;;I;5;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;D;5;A;A;;;;;;;
GUAJARA-MIRIM;RO;;;31;1;;C;8;E;A;23;5;5;5;5;5;
VILHENA;RO;;;29;1;;C;4;A;C;16;5;5;5;3;2;
PORTO VELHO;RO;;;21;1;;B;4;A;A;;;;;;;
CASTANHEIRAS;RO;;;20;1;;C;3;A;A;15;5;5;5;5;5;
PORTO VELHO;RO;;;25;1;;C;2;A;A;19;5;5;5;5;5;
TEIXEIROPOLIS;RO;;;20;4;;B;2;A;C;18;5;2;5;5;2;
CANDEIAS DO JAMARI;RO;;;35;1;;B;4;E;A;;;;;;;
VILHENA;RO;;;38;1;;D;5;A;E;25;0;5;0;1;0;
PORTO VELHO;RO;;;19;1;;F;6;A;A;;;;;;;
JI-PARANA;RO;;;18;1;;D;4;A;A;;;;;;;
ROLIM DE MOURA;RO;;;30;1;;L;7;A;A;14;0;5;5;5;5;
JI-PARANA;RO;JI-PARANA;RO;17;2;1;N;5;A;A;;;;;;;
PORTO VELHO;RO;;;26;1;;C;7;A;A;18;5;0;5;5;5;
PORTO VELHO;RO;;;21;1;;C;6;A;A;15;5;0;5;5;5;
PRESIDENTE MEDICI;RO;;;29;1;;B;4;A;A;23;5;5;5;5;5;
PORTO VELHO;RO;;;26;1;;B;2;A;A;16;5;5;5;5;5;
CORUMBIARA;RO;;;20;1;;D;4;A;B;19;5;5;5;5;5;
GUAJARA-MIRIM;RO;;;21;1;;D;3;A;A;19;5;0;4;5;0;
PORTO VELHO;RO;;;23;1;;B;5;B;A;22;4;5;0;0;0;
ARIQUEMES;RO;;;20;1;;G;5;A;A;16;5;0;5;3;5;
PORTO VELHO;RO;;;22;1;;B;1;A;A;15;5;0;5;5;5;
PORTO VELHO;RO;;;27;1;;G;3;A;A;16;3;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;E;6;A;A;16;5;0;5;5;4;
PORTO VELHO;RO;;;37;1;;M;4;A;A;16;5;4;5;5;5;
PORTO VELHO;RO;;;25;1;;B;8;A;A;24;5;5;5;5;0;
PORTO VELHO;RO;PORTO VELHO;RO;16;2;1;F;6;A;A;;;;;;;
VILHENA;RO;;;19;1;;B;2;A;A;17;4;0;5;5;5;
PORTO VELHO;RO;;;40;1;;D;4;A;E;19;5;3;5;5;5;
PORTO VELHO;RO;;;54;1;;B;3;A;A;25;0;5;5;2;1;
PORTO VELHO;RO;;;35;1;;B;5;E;E;14;3;5;5;5;5;
JI-PARANA;RO;;;19;1;;C;7;A;A;13;5;0;5;5;5;
ESPIGAO D OESTE;RO;;;22;3;;B;5;A;A;18;5;5;5;5;0;
NOVA UNIAO;RO;;;32;4;;B;6;E;E;;;;;;;
ITAPUA DO OESTE;RO;ITAPUA DO OESTE;RO;20;2;1;B;3;C;A;;;;;;;
CACOAL;RO;;;18;1;;B;3;A;A;;;;;;;
PORTO VELHO;RO;;;19;1;;J;6;A;A;;;;;;;
JARU;RO;;;17;1;;A;1;A;A;16;0;0;5;5;5;
JARU;RO;;;18;1;;C;4;A;A;15;5;0;4;5;4;
PORTO VELHO;RO;;;17;3;;J;4;A;A;;;;;;;
PORTO VELHO;RO;;;35;4;;E;4;A;E;25;0;5;5;5;2;
VILHENA;RO;VILHENA;RO;19;2;1;C;4;A;A;13;0;0;5;0;0;
PORTO VELHO;RO;;;16;3;;A;5;A;A;;;;;;;
JI-PARANA;RO;;;28;1;;B;1;A;A;16;1;0;5;5;5;
PORTO VELHO;RO;;;18;1;;B;2;A;A;;;;;;;
ROLIM DE MOURA;RO;;;19;3;;C;3;A;C;16;3;0;2;3;2;
JI-PARANA;RO;;;19;1;;C;6;A;A;;;;;;;
PORTO VELHO;RO;;;25;4;;B;2;A;E;16;1;5;5;5;0;
GUAJARA-MIRIM;RO;;;27;1;;E;4;A;A;18;5;5;5;5;5;
ROLIM DE MOURA;RO;;;19;1;;G;6;A;A;17;5;0;5;5;5;
URUPA;RO;URUPA;RO;18;2;1;B;3;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;F;4;A;A;;;;;;;
OURO PRETO DO OESTE;RO;OURO PRETO DO OESTE;RO;20;2;1;B;11;A;B;16;5;0;5;5;5;
PORTO VELHO;RO;;;39;1;;E;3;A;A;16;5;4;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;C;5;A;A;;;;;;;
PORTO VELHO;RO;;;33;1;;E;5;A;A;13;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;G;4;A;A;;;;;;;
JI-PARANA;RO;;;18;1;;B;3;A;A;;;;;;;
PORTO VELHO;RO;;;21;1;;D;5;A;A;;;;;;;
SAO FRANCISCO DO GUAPORE;RO;ARAPUTANGA;MT;17;2;1;A;3;A;A;13;4;1;5;5;1;
PRIMAVERA DE RONDONIA;RO;PRIMAVERA DE RONDONIA;RO;18;2;1;E;5;A;A;16;5;1;5;4;1;
PORTO VELHO;RO;;;34;1;;G;5;B;A;17;5;5;5;5;5;
PORTO VELHO;RO;;;37;1;;D;7;A;A;22;3;4;5;3;5;
PORTO VELHO;RO;;;23;1;;L;4;A;A;;;;;;;
CEREJEIRAS;RO;COLORADO DO OESTE;RO;19;2;1;B;4;A;A;;;;;;;
PORTO VELHO;RO;;;30;1;;F;4;A;A;14;5;1;5;5;3;
JARU;RO;JARU;RO;17;2;1;F;6;A;A;15;0;0;5;5;2;
COLORADO DO OESTE;RO;;;19;1;;A;3;A;A;;;;;;;
SANTA LUZIA D OESTE;RO;;;30;1;;D;4;A;A;15;5;5;5;5;5;
GUAJARA-MIRIM;RO;;;31;4;;C;3;A;E;25;3;5;5;5;4;
PORTO VELHO;RO;;;19;1;;C;4;A;A;16;4;0;5;5;2;
JARU;RO;;;17;3;;B;5;A;A;;;;;;;
PRESIDENTE MEDICI;RO;;;25;1;;C;2;B;C;18;3;1;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;2;B;4;A;A;;;;;;;
CACOAL;RO;CACOAL;RO;17;2;1;E;6;A;A;;;;;;;
ARIQUEMES;RO;;;26;1;;D;5;A;A;;;;;;;
GUAJARA-MIRIM;RO;;;17;3;;B;3;A;A;16;5;3;3;5;5;
PORTO VELHO;RO;;;16;3;;D;4;A;A;15;4;0;3;5;4;
PRESIDENTE MEDICI;RO;;;32;1;;C;3;A;B;18;5;5;5;5;5;
JARU;RO;JARU;RO;17;2;1;C;3;A;A;14;3;0;5;5;4;
JI-PARANA;RO;;;28;1;;F;11;A;A;18;5;5;5;5;5;
JI-PARANA;RO;;;20;1;;F;5;A;B;17;0;0;5;4;0;
VILHENA;RO;;;22;1;;F;4;A;A;19;4;0;5;3;1;
MIRANTE DA SERRA;RO;MIRANTE DA SERRA;RO;27;4;;B;4;E;E;24;4;5;5;5;5;
PORTO VELHO;RO;;;25;1;;G;4;A;B;18;4;2;5;3;5;
ARIQUEMES;RO;;;17;3;;B;5;A;A;15;4;3;5;5;4;
CACOAL;RO;;;32;1;;C;2;D;A;13;3;5;5;5;0;
PORTO VELHO;RO;;;18;3;;H;4;A;A;17;0;0;5;5;4;
PORTO VELHO;RO;;;16;3;;B;5;A;A;;;;;;;
PORTO VELHO;RO;;;27;1;;G;5;A;A;20;5;5;5;5;5;
OURO PRETO DO OESTE;RO;;;17;3;;H;4;A;A;;;;;;;
