NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
PALMAS;TO;;;19;1;;C;1;A;A;17;0;0;5;5;5;
PARAISO DO TOCANTINS;TO;;;40;4;;B;2;E;E;18;4;5;5;5;1;
ARAGUAINA;TO;ARAGUAINA;TO;19;2;1;A;9;A;A;16;5;5;5;5;5;
PALMAS;TO;;;22;1;;D;5;A;A;15;2;2;5;5;5;
ARAGUAINA;TO;;;21;1;;B;2;A;D;21;5;0;5;5;5;
SANTA TEREZA DO TOCANTINS;TO;;;26;1;;C;5;A;A;18;5;0;5;0;5;
PALMAS;TO;;;26;1;;C;4;A;A;17;0;5;5;5;4;
GURUPI;TO;;;20;1;;D;3;A;A;16;5;4;5;5;5;
PALMAS;TO;PALMAS;TO;17;2;2;H;3;A;A;;;;;;;
PALMAS;TO;;;32;1;;E;2;A;A;16;4;0;5;5;3;
ARAGUAINA;TO;;;16;3;;G;5;A;A;;;;;;;
PARANA;TO;PARANA;TO;21;2;1;B;7;A;A;16;3;1;5;4;5;
FORMOSO DO ARAGUAIA;TO;;;22;1;;A;6;A;A;17;5;5;5;5;3;
ITACAJA;TO;ITACAJA;TO;18;2;1;D;5;A;A;;;;;;;
PAU D ARCO;TO;;;15;3;;B;6;A;A;;;;;;;
PALMAS;TO;;;35;1;;B;4;A;A;14;0;1;1;1;0;
PALMAS;TO;;;15;3;;M;5;A;A;;;;;;;
TOCANTINOPOLIS;TO;TOCANTINOPOLIS;TO;21;2;1;B;3;A;A;16;5;5;5;5;5;
DARCINOPOLIS;TO;;;18;1;;C;3;A;A;15;5;0;5;5;5;
ANANAS;TO;ANANAS;TO;28;2;1;B;4;D;A;23;5;5;5;5;0;
SANTA ROSA DO TOCANTINS;TO;;;21;1;;B;6;A;A;20;5;0;0;5;0;
BURITI DO TOCANTINS;TO;;;31;3;;B;5;A;C;14;5;5;2;3;5;
CACHOEIRINHA;TO;;;18;3;;B;5;A;A;;;;;;;
PALMAS;TO;;;38;1;;N;2;A;A;18;4;0;5;5;5;
BARRA DO OURO;TO;;;16;3;;B;6;A;A;;;;;;;
ARAGUAINA;TO;;;23;1;;C;3;A;A;13;5;0;5;5;5;
ABREULANDIA;TO;;;18;1;;C;6;A;A;16;4;0;5;5;5;
PALMAS;TO;;;16;3;;B;4;A;A;;;;;;;
NATIVIDADE;TO;NATIVIDADE;TO;18;2;1;B;4;A;A;16;5;3;5;5;5;
MIRACEMA DO TOCANTINS;TO;MIRACEMA DO TOCANTINS;TO;26;2;1;E;5;E;B;13;5;5;5;5;5;
PALMAS;TO;;;29;1;;C;4;C;B;20;5;5;5;5;0;
PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;16;2;1;B;5;A;A;15;3;0;5;4;3;
MIRACEMA DO TOCANTINS;TO;;;19;1;;D;6;A;A;17;2;0;5;4;0;
XAMBIOA;TO;;;20;1;;E;5;A;A;15;5;0;5;5;4;
SANTA ROSA DO TOCANTINS;TO;;;36;4;;B;4;A;E;14;4;5;5;5;2;
DIANOPOLIS;TO;DIANOPOLIS;TO;22;2;1;B;6;A;A;16;1;1;1;1;1;
PORTO NACIONAL;TO;;;24;1;;B;10;A;A;16;5;5;5;4;5;
ARAGUAINA;TO;;;21;1;;B;3;A;A;13;5;5;5;5;5;
GURUPI;TO;;;26;1;;F;4;A;B;15;5;0;5;5;5;
PALMAS;TO;PALMAS;TO;17;2;1;E;3;A;A;;;;;;;
PALMAS;TO;;;21;1;;I;4;A;A;16;5;1;5;5;5;
PALMAS;TO;;;16;3;;D;4;A;A;15;5;0;4;5;4;
DARCINOPOLIS;TO;;;22;1;;C;3;A;B;18;0;5;5;5;0;
PEDRO AFONSO;TO;;;36;1;;G;4;B;B;18;4;5;5;5;5;
COLINAS DO TOCANTINS;TO;;;20;4;;B;6;B;B;16;0;0;5;5;0;
ARAGUAINA;TO;ARAGUAINA;TO;17;2;1;C;4;A;A;;;;;;;
RIO SONO;TO;;;22;3;;B;5;B;E;18;5;0;5;5;0;
ARAGUATINS;TO;;;18;3;;B;4;A;A;16;3;0;4;5;3;
PALMAS;TO;PALMAS;TO;22;2;1;C;5;E;A;13;5;0;5;5;0;
PORTO NACIONAL;TO;PORTO NACIONAL;TO;16;2;2;B;4;A;A;;;;;;;
ARAGUATINS;TO;;;17;3;;B;5;A;A;;;;;;;
XAMBIOA;TO;;;20;1;;C;3;A;A;;;;;;;
MARIANOPOLIS DO TOCANTINS;TO;;;20;1;;E;2;A;A;14;2;1;5;4;0;
NATIVIDADE;TO;;;21;1;;C;5;A;A;18;5;0;5;5;5;
FORMOSO DO ARAGUAIA;TO;;;15;3;;B;5;A;A;;;;;;;
SAO VALERIO;TO;;;22;1;;B;4;A;A;17;5;4;5;5;5;
PALMAS;TO;;;32;4;;C;5;A;E;17;5;5;3;4;4;
ARRAIAS;TO;;;41;4;;B;2;B;E;14;0;5;5;5;5;
BERNARDO SAYAO;TO;;;18;1;;D;3;A;A;;;;;;;
JUARINA;TO;;;24;1;;A;2;A;A;17;1;1;4;3;2;
PARANA;TO;;;29;1;;B;4;A;A;16;5;5;5;4;4;
PALMAS;TO;PALMAS;TO;27;2;1;C;4;E;B;18;1;4;5;4;4;
NOVA OLINDA;TO;NOVA OLINDA;TO;20;2;1;K;4;A;B;13;3;0;5;5;5;
PALMAS;TO;;;23;1;;B;3;A;A;19;2;0;5;5;5;
GUARAI;TO;;;36;1;;C;4;A;A;13;5;5;5;5;5;
ARAGUAINA;TO;ARAGUAINA;TO;18;2;1;D;6;A;A;;;;;;;
PALMAS;TO;;;23;1;;B;2;A;A;18;3;5;5;5;5;
PALMAS;TO;;;31;3;;B;7;A;B;15;0;5;5;5;5;
PEQUIZEIRO;TO;PEQUIZEIRO;TO;17;2;1;G;5;A;A;15;5;0;5;5;2;
ARAGUAINA;TO;;;28;1;;C;2;A;A;17;3;5;5;5;5;
PALMAS;TO;;;23;4;;A;2;A;B;14;2;1;3;3;5;
ARAGUAINA;TO;;;18;1;;C;5;A;A;16;3;0;5;4;5;
GURUPI;TO;;;17;3;;C;4;A;A;;;;;;;
GUARAI;TO;GUARAI;TO;25;2;1;C;3;A;E;17;0;0;5;5;5;
ARAGUAINA;TO;;;20;1;;C;6;A;A;;;;;;;
SANTA ROSA DO TOCANTINS;TO;;;16;3;;C;7;A;A;;;;;;;
PALMAS;TO;;;34;1;;C;3;A;A;18;5;5;5;5;5;
PALMAS;TO;;;36;1;;D;5;A;A;13;5;5;5;5;5;
PALMAS;TO;;;25;3;;C;4;B;C;16;3;5;5;5;5;
PALMAS;TO;;;18;1;;F;4;A;A;;;;;;;
DIANOPOLIS;TO;DIANOPOLIS;TO;17;2;1;B;2;A;A;16;5;0;5;5;5;
PORTO NACIONAL;TO;;;15;3;;C;6;A;A;;;;;;;
ITACAJA;TO;;;23;3;;B;3;D;A;15;0;0;5;5;2;
SAO VALERIO;TO;SAO VALERIO;TO;18;2;1;B;5;A;A;17;5;0;5;4;4;
GUARAI;TO;;;14;3;;I;4;A;A;;;;;;;
ARAGUAINA;TO;;;18;1;;C;4;A;A;;;;;;;
DIANOPOLIS;TO;;;15;3;;P;3;A;A;;;;;;;
PORTO NACIONAL;TO;;;17;3;;B;4;A;A;;;;;;;
FATIMA;TO;OLIVEIRA DE FATIMA;TO;24;2;1;C;3;B;B;18;0;5;5;5;0;
AUGUSTINOPOLIS;TO;;;18;1;;G;4;A;A;;;;;;;
GURUPI;TO;;;16;3;;K;3;A;A;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;17;2;1;B;3;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;20;2;1;B;2;A;A;18;5;4;5;5;5;
PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;26;2;1;C;2;A;C;13;3;3;5;5;3;
LAGOA DA CONFUSAO;TO;LAGOA DA CONFUSAO;TO;19;2;1;B;5;A;A;;;;;;;
MIRACEMA DO TOCANTINS;TO;;;46;1;;B;4;E;A;18;3;5;5;4;2;
PALMAS;TO;;;32;1;;B;1;A;A;20;0;0;4;4;4;
SAMPAIO;TO;SAMPAIO;TO;20;2;1;B;4;A;B;;;;;;;
ALMAS;TO;;;23;4;;C;5;A;A;17;5;3;5;5;5;
PALMAS;TO;PALMAS;TO;25;2;1;B;5;D;A;14;5;5;5;5;5;
PALMAS;TO;;;21;1;;D;2;A;A;13;5;4;3;4;5;
PORTO NACIONAL;TO;;;22;1;;E;5;A;A;17;5;0;5;5;5;
PALMAS;TO;PALMAS;TO;19;2;1;B;3;B;A;17;2;0;0;3;0;
AUGUSTINOPOLIS;TO;AUGUSTINOPOLIS;TO;17;2;1;B;5;D;E;;;;;;;
PALMAS;TO;;;26;3;;B;1;E;A;13;5;0;5;5;0;
PALMAS;TO;;;24;1;;C;5;A;A;;;;;;;
PALMAS;TO;;;28;1;;C;6;A;A;13;5;1;5;5;1;
MIRACEMA DO TOCANTINS;TO;;;27;1;;D;3;A;A;18;3;5;5;5;3;
PORTO NACIONAL;TO;;;19;1;;B;5;A;A;18;5;5;5;5;5;
PARAISO DO TOCANTINS;TO;;;19;1;;D;6;A;A;19;3;3;3;3;3;
PALMAS;TO;;;26;1;;C;2;A;A;18;5;4;5;5;5;
PALMAS;TO;;;23;1;;C;2;A;A;18;2;5;4;5;3;
ARAGUATINS;TO;ARAGUATINS;TO;18;2;1;B;5;A;A;14;5;5;5;5;5;
PALMAS;TO;;;16;3;;D;4;A;A;;;;;;;
XAMBIOA;TO;XAMBIOA;TO;21;2;1;D;2;A;A;14;0;0;5;5;1;
PALMAS;TO;;;33;1;;B;4;B;B;25;2;5;5;5;5;
LAGOA DA CONFUSAO;TO;LAGOA DA CONFUSAO;TO;17;2;1;B;5;A;A;14;4;0;2;4;5;
ARAGUATINS;TO;;;32;1;;B;4;A;A;15;0;5;5;5;5;
GURUPI;TO;;;18;1;;C;3;A;A;15;2;2;3;4;2;
PALMEIRAS DO TOCANTINS;TO;PALMEIRAS DO TOCANTINS;TO;20;2;1;D;5;A;B;18;4;0;4;5;2;
JAU DO TOCANTINS;TO;;;27;3;;B;4;A;E;20;3;4;5;5;5;
PALMAS;TO;PALMAS;TO;18;2;1;B;4;A;A;15;5;0;5;5;0;
PALMAS;TO;;;23;1;;C;3;A;A;18;5;5;5;5;5;
SAMPAIO;TO;SAMPAIO;TO;18;2;1;B;8;A;A;;;;;;;
PORTO NACIONAL;TO;;;33;1;;B;3;A;A;13;5;5;0;5;5;
PALMAS;TO;;;25;1;;C;2;A;A;18;2;5;2;5;5;
CRISTALANDIA;TO;;;30;4;;B;5;E;A;;;;;;;
PALMAS;TO;;;26;3;;B;2;B;E;21;5;5;5;5;1;
PORTO NACIONAL;TO;;;14;4;;D;4;A;A;;;;;;;
COLMEIA;TO;COLMEIA;TO;17;2;1;B;4;A;A;;;;;;;
COLINAS DO TOCANTINS;TO;;;17;3;;H;6;A;A;17;0;0;5;5;0;
PALMAS;TO;;;25;1;;B;2;C;A;18;2;3;4;2;5;
ARAGUAINA;TO;;;23;1;;C;1;A;D;13;5;4;5;5;5;
ANANAS;TO;;;19;1;;D;3;A;A;17;5;2;5;5;5;
ARAGUAINA;TO;ARAGUAINA;TO;20;2;1;B;6;A;A;15;5;0;5;5;3;
PALMAS;TO;;;28;1;;B;3;A;A;18;5;5;5;5;5;
LAGOA DO TOCANTINS;TO;;;24;1;;B;11;A;B;13;5;4;5;5;5;
ARAGUAINA;TO;;;19;4;;B;3;A;C;16;3;0;5;5;2;
ARAGUAINA;TO;CAMPOS LINDOS;TO;18;2;1;D;6;A;A;;;;;;;
PALMAS;TO;;;18;1;;J;3;A;A;;;;;;;
ARAGUAINA;TO;;;16;3;;C;4;A;A;;;;;;;
ABREULANDIA;TO;;;21;1;;B;1;A;A;13;1;0;5;5;5;
PARAISO DO TOCANTINS;TO;;;23;1;;C;4;A;A;13;5;0;5;5;5;
ARAGUAINA;TO;;;18;1;;B;3;A;A;;;;;;;
ARAGUAINA;TO;;;15;3;;B;6;A;A;;;;;;;
RIO DA CONCEICAO;TO;RIO DA CONCEICAO;TO;19;2;1;D;3;A;A;16;3;3;5;5;3;
ITACAJA;TO;;;26;1;;B;2;A;A;14;0;5;5;5;5;
MIRACEMA DO TOCANTINS;TO;;;22;1;;A;5;A;A;21;3;0;5;5;5;
TOCANTINOPOLIS;TO;TOCANTINOPOLIS;TO;15;2;1;B;6;A;A;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;17;2;2;I;5;A;A;;;;;;;
ARAGUAINA;TO;;;18;1;;C;4;A;A;15;5;5;5;5;5;
GURUPI;TO;;;28;4;;B;4;A;E;;;;;;;
GURUPI;TO;GURUPI;TO;18;2;1;D;5;A;A;16;0;0;5;5;0;
ARAGUAINA;TO;ARAGUAINA;TO;17;2;1;D;5;A;A;;;;;;;
ANANAS;TO;;;18;1;;B;5;A;A;;;;;;;
MONTE DO CARMO;TO;;;19;1;;E;3;A;A;17;5;0;5;5;5;
ARAGUAINA;TO;;;25;1;;B;2;A;A;23;2;5;5;5;5;
FORMOSO DO ARAGUAIA;TO;FORMOSO DO ARAGUAIA;TO;18;2;2;B;5;A;A;;;;;;;
ARAGUATINS;TO;;;26;1;;B;2;A;A;19;1;4;5;5;3;
TOCANTINOPOLIS;TO;TOCANTINOPOLIS;TO;18;2;1;E;3;A;A;;;;;;;
GURUPI;TO;;;18;1;;J;4;A;A;;;;;;;
MIRACEMA DO TOCANTINS;TO;;;40;1;;B;4;A;A;18;5;5;5;5;5;
PALMAS;TO;;;16;3;;N;4;A;A;;;;;;;
SITIO NOVO DO TOCANTINS;TO;;;17;1;;L;5;A;A;;;;;;;
PALMEIRAS DO TOCANTINS;TO;;;18;1;;B;5;A;A;;;;;;;
APARECIDA DO RIO NEGRO;TO;APARECIDA DO RIO NEGRO;TO;23;2;1;B;4;A;A;20;4;4;4;4;4;
ARAGUAINA;TO;;;25;1;;C;2;A;B;13;5;4;5;3;4;
ARRAIAS;TO;;;15;3;;F;4;A;A;;;;;;;
RIO SONO;TO;;;21;4;;A;4;E;A;;;;;;;
ARAGUAINA;TO;;;24;1;;C;7;A;A;22;1;0;5;5;5;
PALMAS;TO;;;22;1;;K;3;A;A;;;;;;;
PALMAS;TO;;;21;1;;I;4;A;B;20;1;0;5;5;1;
COLMEIA;TO;;;23;1;;B;1;A;A;13;3;1;3;3;2;
COLINAS DO TOCANTINS;TO;COLINAS DO TOCANTINS;TO;16;2;1;B;3;A;A;;;;;;;
ARAGUATINS;TO;ARAGUATINS;TO;17;2;1;F;4;A;A;;;;;;;
ARAGUATINS;TO;;;19;1;;B;8;A;A;;;;;;;
ARAGUATINS;TO;ARAGUATINS;TO;17;2;1;B;4;A;A;;;;;;;
NATIVIDADE;TO;;;19;1;;C;5;A;A;;;;;;;
GUARAI;TO;PALMAS;TO;17;2;2;H;4;A;A;;;;;;;
PORTO NACIONAL;TO;;;17;3;;D;4;A;A;;;;;;;
PALMAS;TO;;;27;1;;D;2;B;A;14;4;0;5;5;5;
PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;17;2;1;G;4;A;A;;;;;;;
NATIVIDADE;TO;;;25;1;;B;4;A;A;18;5;5;5;5;5;
ARAGUAINA;TO;;;19;3;;B;3;A;C;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;18;2;1;B;5;A;A;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;17;2;1;E;4;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;19;2;1;D;4;A;B;17;1;1;1;1;1;
FORMOSO DO ARAGUAIA;TO;FORMOSO DO ARAGUAIA;TO;17;2;2;B;6;A;A;;;;;;;
GURUPI;TO;GURUPI;TO;28;2;1;C;3;A;E;17;1;0;5;1;1;
ARAGUAINA;TO;;;15;3;;B;5;A;A;;;;;;;
AUGUSTINOPOLIS;TO;AUGUSTINOPOLIS;TO;17;2;1;C;8;A;A;;;;;;;
SANTA ROSA DO TOCANTINS;TO;SANTA ROSA DO TOCANTINS;TO;17;2;1;B;4;A;A;;;;;;;
RIO SONO;TO;;;18;3;;A;6;E;A;;;;;;;
ARAGUAINA;TO;;;21;1;;D;5;A;A;;;;;;;
ARAGUAINA;TO;;;17;3;;D;4;A;A;;;;;;;
SANTA MARIA DO TOCANTINS;TO;;;18;3;;B;4;A;A;;;;;;;
XAMBIOA;TO;;;22;1;;B;6;B;A;15;5;0;5;5;5;
PORTO NACIONAL;TO;;;17;3;;C;4;A;A;;;;;;;
TAGUATINGA;TO;;;28;4;;B;4;A;E;25;3;5;1;1;0;
BOM JESUS DO TOCANTINS;TO;BOM JESUS DO TOCANTINS;TO;19;2;1;D;7;A;A;14;5;5;5;1;0;
PALMAS;TO;;;17;3;;L;4;A;A;;;;;;;
PORTO NACIONAL;TO;;;21;1;;E;1;A;B;16;4;2;5;5;5;
FORMOSO DO ARAGUAIA;TO;FORMOSO DO ARAGUAIA;TO;18;2;2;F;5;A;A;;;;;;;
PALMAS;TO;;;19;1;;G;4;A;A;18;5;0;5;5;5;
PALMAS;TO;;;27;1;;D;3;A;A;18;1;5;5;5;5;
COLMEIA;TO;;;18;3;;B;3;A;A;15;3;0;5;5;5;
ARRAIAS;TO;ARRAIAS;TO;18;2;1;C;3;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;39;2;1;B;3;E;A;24;0;5;5;5;5;
PALMAS;TO;PALMAS;TO;17;2;2;F;4;A;A;;;;;;;
PARANA;TO;;;15;3;;A;5;A;A;;;;;;;
PALMAS;TO;;;20;1;;B;3;A;A;;;;;;;
PALMAS;TO;;;18;3;;B;7;B;A;17;4;0;0;2;0;
PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;17;2;1;B;7;A;A;;;;;;;
ARAGUAINA;TO;;;23;1;;E;5;A;A;20;5;0;5;5;5;
CRISTALANDIA;TO;;;16;3;;E;4;A;A;;;;;;;
ARAGUAINA;TO;;;24;1;;K;4;A;A;14;4;0;3;1;0;
PALMEIROPOLIS;TO;;;18;1;;C;5;A;A;;;;;;;
GUARAI;TO;;;20;1;;H;5;A;A;16;2;0;5;5;4;
SITIO NOVO DO TOCANTINS;TO;;;16;3;;B;3;A;A;;;;;;;
PORTO NACIONAL;TO;PORTO NACIONAL;TO;18;2;1;B;4;A;A;;;;;;;
PORTO NACIONAL;TO;;;44;1;;C;5;A;C;14;0;5;5;5;0;
GURUPI;TO;;;16;3;;D;4;A;A;;;;;;;
ALMAS;TO;ALMAS;TO;50;2;1;B;3;D;E;14;2;5;5;5;3;
ARAGUANA;TO;;;19;3;;B;6;A;A;;;;;;;
SILVANOPOLIS;TO;SILVANOPOLIS;TO;16;2;1;B;6;A;A;15;5;0;5;5;5;
MONTE DO CARMO;TO;;;20;1;;B;4;A;A;18;5;0;5;5;5;
COUTO MAGALHAES;TO;COUTO MAGALHAES;TO;18;2;1;B;5;A;A;;;;;;;
PORTO NACIONAL;TO;;;18;3;;B;6;A;A;;;;;;;
PALMAS;TO;;;19;4;;K;4;A;B;;;;;;;
COLINAS DO TOCANTINS;TO;;;34;1;;B;1;A;A;17;5;5;5;5;5;
SANTA FE DO ARAGUAIA;TO;SANTA FE DO ARAGUAIA;TO;19;2;1;A;4;A;A;13;5;5;5;5;5;
AURORA DO TOCANTINS;TO;AURORA DO TOCANTINS;TO;17;2;1;B;4;A;A;;;;;;;
ARAGUAINA;TO;;;16;3;;D;5;A;A;;;;;;;
PORTO NACIONAL;TO;;;35;1;;B;3;A;A;25;4;5;3;3;4;
PALMAS;TO;;;41;1;;C;8;A;D;18;0;5;5;5;5;
ITACAJA;TO;ITACAJA;TO;17;2;1;G;3;A;A;;;;;;;
WANDERLANDIA;TO;;;17;3;;B;10;A;A;;;;;;;
PALMAS;TO;;;26;1;;C;5;D;C;13;4;5;4;4;5;
ALVORADA;TO;ALVORADA;TO;18;2;1;B;6;A;A;13;5;0;5;5;5;
SAO MIGUEL DO TOCANTINS;TO;SAO MIGUEL DO TOCANTINS;TO;20;2;1;B;6;A;A;;;;;;;
PALMAS;TO;;;22;1;;D;3;A;A;14;5;5;5;5;5;
DOIS IRMAOS DO TOCANTINS;TO;;;17;3;;C;5;A;A;14;2;0;5;5;5;
SAO VALERIO;TO;;;16;3;;B;4;A;A;16;5;0;5;5;4;
PALMAS;TO;;;18;1;;H;5;A;A;15;5;0;5;5;5;
PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;21;2;1;B;3;B;C;15;3;5;3;3;4;
TOCANTINIA;TO;;;28;1;;B;4;B;A;21;4;5;5;5;5;
ALMAS;TO;ALMAS;TO;18;2;1;B;8;B;A;;;;;;;
BURITI DO TOCANTINS;TO;BURITI DO TOCANTINS;TO;18;2;1;B;3;A;A;;;;;;;
ARAGUAINA;TO;;;17;3;;B;3;A;A;;;;;;;
GURUPI;TO;GURUPI;TO;17;2;1;H;3;A;A;;;;;;;
FORMOSO DO ARAGUAIA;TO;FORMOSO DO ARAGUAIA;TO;17;2;2;B;5;A;A;;;;;;;
RIACHINHO;TO;RIACHINHO;TO;17;2;1;B;3;A;A;;;;;;;
PEDRO AFONSO;TO;;;16;3;;G;4;A;A;;;;;;;
DIANOPOLIS;TO;DIANOPOLIS;TO;19;2;1;B;6;A;A;;;;;;;
ARAGUAINA;TO;;;20;1;;C;3;A;B;17;3;0;5;5;5;
ARRAIAS;TO;ARRAIAS;TO;18;2;1;B;3;A;A;;;;;;;
ARAGUACU;TO;ARAGUACU;TO;17;2;1;B;4;A;A;15;2;1;5;5;2;
MIRACEMA DO TOCANTINS;TO;MIRACEMA DO TOCANTINS;TO;19;2;1;B;4;A;A;16;5;5;5;5;5;
ARAGUAINA;TO;;;16;3;;E;5;A;A;;;;;;;
SANTA ROSA DO TOCANTINS;TO;SANTA ROSA DO TOCANTINS;TO;17;2;1;E;2;A;A;15;3;0;5;5;2;
TOCANTINOPOLIS;TO;;;17;3;;E;8;B;A;;;;;;;
PALMAS;TO;;;23;1;;B;3;A;A;18;5;0;4;5;5;
NOVA ROSALANDIA;TO;NOVA ROSALANDIA;TO;17;2;1;C;4;A;A;;;;;;;
RIO SONO;TO;;;21;3;;A;8;A;C;;;;;;;
GURUPI;TO;;;19;1;;F;4;A;A;14;3;0;5;5;5;
COLMEIA;TO;COLMEIA;TO;19;2;1;B;2;A;A;14;5;5;5;5;5;
XAMBIOA;TO;;;18;1;;F;6;A;A;;;;;;;
ARAGUATINS;TO;;;22;1;;B;2;A;A;20;5;5;5;5;5;
PALMAS;TO;PALMAS;TO;19;2;1;B;4;A;A;18;5;5;5;5;5;
PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;19;2;1;B;3;A;A;17;5;5;5;5;5;
TAGUATINGA;TO;;;17;3;;D;4;A;A;;;;;;;
GUARAI;TO;;;24;1;;C;3;A;A;13;5;0;5;5;0;
PALMAS;TO;;;28;1;;C;2;A;E;14;2;5;5;5;5;
PALMAS;TO;;;20;1;;F;5;A;A;17;3;4;4;4;5;
GURUPI;TO;GURUPI;TO;17;2;1;H;5;A;A;16;3;1;5;5;5;
ARAGUAINA;TO;;;29;1;;C;6;A;A;17;5;0;5;5;3;
PARAISO DO TOCANTINS;TO;;;21;1;;E;4;A;A;15;5;0;5;5;5;
ARRAIAS;TO;ARRAIAS;TO;17;2;1;B;3;A;A;;;;;;;
RIO DOS BOIS;TO;RIO DOS BOIS;TO;17;2;1;B;5;A;A;;;;;;;
RIO DOS BOIS;TO;RIO DOS BOIS;TO;18;2;1;B;5;A;A;13;5;1;5;5;4;
COLINAS DO TOCANTINS;TO;;;21;1;;C;3;A;A;19;5;3;5;5;3;
BOM JESUS DO TOCANTINS;TO;BOM JESUS DO TOCANTINS;TO;24;2;1;C;2;B;A;15;4;4;5;4;2;
PALMAS;TO;;;16;3;;G;6;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;31;2;1;B;4;E;E;15;4;2;3;3;4;
RIO SONO;TO;;;21;4;;A;3;E;A;;;;;;;
XAMBIOA;TO;;;44;1;;B;5;A;A;20;1;4;4;3;3;
PARAISO DO TOCANTINS;TO;;;21;3;;D;4;B;B;15;4;3;4;4;4;
ANGICO;TO;;;25;1;;C;5;A;A;20;5;0;5;5;5;
NOVO ALEGRE;TO;;;19;1;;H;3;A;A;18;0;0;5;5;2;
PALMAS;TO;;;22;1;;C;2;A;A;15;5;0;3;3;5;
PALMAS;TO;;;42;1;;C;8;A;C;15;5;1;1;4;2;
PALMAS;TO;;;18;1;;N;3;A;A;;;;;;;
ARAGUAINA;TO;;;24;1;;B;3;A;A;23;5;0;5;5;5;
PEIXE;TO;;;23;1;;B;5;A;A;15;5;5;5;5;5;
ARRAIAS;TO;;;29;1;;A;4;C;A;18;0;5;5;3;0;
PALMAS;TO;;;20;1;;C;2;A;A;14;3;5;5;5;5;
ITAGUATINS;TO;;;15;3;;B;3;A;A;;;;;;;
LIZARDA;TO;;;20;1;;A;6;A;A;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;20;2;1;C;3;A;A;18;5;0;5;5;5;
PORTO NACIONAL;TO;;;41;1;;C;3;A;E;13;5;5;5;5;5;
TOCANTINOPOLIS;TO;TOCANTINOPOLIS;TO;16;2;1;B;3;A;A;;;;;;;
ABREULANDIA;TO;;;16;3;;B;5;A;A;;;;;;;
FORMOSO DO ARAGUAIA;TO;FORMOSO DO ARAGUAIA;TO;18;2;2;B;5;A;A;;;;;;;
SAO SALVADOR DO TOCANTINS;TO;SAO SALVADOR DO TOCANTINS;TO;17;2;1;B;7;A;A;17;1;1;5;5;2;
PALMAS;TO;;;20;1;;F;5;A;A;19;5;0;5;5;5;
PALMAS;TO;PALMAS;TO;18;2;1;G;5;A;A;;;;;;;
ARAPOEMA;TO;ARAPOEMA;TO;17;2;1;B;6;A;A;;;;;;;
CRISTALANDIA;TO;;;17;3;;F;4;A;A;;;;;;;
ARAGUAINA;TO;;;39;4;;C;5;E;A;;;;;;;
PORTO NACIONAL;TO;;;26;1;;B;7;A;A;;;;;;;
ARRAIAS;TO;;;20;1;;B;3;A;A;19;3;0;5;3;4;
PALMAS;TO;;;37;3;;B;3;E;A;15;5;5;5;5;5;
PALMAS;TO;;;34;1;;B;5;E;A;25;4;4;4;4;2;
PORTO NACIONAL;TO;;;24;1;;B;6;A;A;18;5;5;5;5;5;
ARAGUAINA;TO;;;18;1;;B;4;A;A;17;5;2;5;5;5;
ARRAIAS;TO;;;16;3;;F;4;A;A;;;;;;;
CRISTALANDIA;TO;;;17;3;;B;4;A;A;;;;;;;
FORMOSO DO ARAGUAIA;TO;FORMOSO DO ARAGUAIA;TO;18;2;2;C;4;A;A;;;;;;;
PORTO NACIONAL;TO;;;17;3;;B;6;A;A;;;;;;;
AURORA DO TOCANTINS;TO;;;17;3;;B;5;A;A;;;;;;;
COLMEIA;TO;;;16;3;;B;4;A;A;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;17;2;1;B;6;A;A;16;5;0;5;5;5;
BARROLANDIA;TO;;;27;1;;B;2;A;A;14;0;5;0;5;0;
ARAGUAINA;TO;;;18;1;;C;2;A;A;16;5;5;5;5;5;
FORMOSO DO ARAGUAIA;TO;FORMOSO DO ARAGUAIA;TO;19;2;2;B;5;B;A;;;;;;;
PORTO NACIONAL;TO;;;18;1;;B;4;A;A;16;5;5;5;5;5;
PALMAS;TO;;;26;1;;C;3;A;A;16;5;0;5;4;4;
